plasmid	contigs
GP_Isolated_0	Contig:10:76.6851:1
GP_unb_2,GP_unb_3,GP_1,GP_unb_4,GP_unb_5	Contig:64:161.747:1,Contig:80:60.1515:1,Contig:19:1496.48:1,Contig:28:52.6795:1,Contig:32:713.763:1,Contig:34:84.7575:1,Contig:43:198.142:1,Contig:68:94.6653:1,Contig:74:1286.55:1,Contig:95:98.272:1,Contig:9:114.253:1,Contig:32:713.763:3p:1:7:1,Contig:32:713.763:5p:1:4:1,Contig:83:223.855:3p:1:3:1,Contig:83:223.855:3p:1:4:1
GP_0	Contig:1:359.449:Circ:1
GP_Isolated_1	Contig:22:57.4962:1
GP_2	Contig:24:192.452:1,Contig:37:54.2737:1,Contig:78:54.6313:1,Contig:87:256.287:1,Contig:94:63.7258:1
GP_Isolated_2	Contig:25:56.3873:1
GP_Isolated_3	Contig:26:43.3742:1
GP_Isolated_4	Contig:29:43.6156:1
GP_Isolated_5	Contig:30:23.3492:1
GP_Isolated_6	Contig:35:30.7787:1
GP_Isolated_7	Contig:39:54.135:1
GP_Isolated_8	Contig:4:116.245:1
GP_unb_1	Contig:57:211.365:1
GP_Isolated_9	Contig:6:51.3292:1
GP_Isolated_10	Contig:70:44.218:1
GP_Isolated_11	Contig:71:24.1259:1
GP_Isolated_12	Contig:75:47.2036:1
GP_Isolated_13	Contig:81:51.4439:1
GP_Isolated_14	Contig:84:27.722:1
GP_Isolated_15	Contig:8:50.3412:1
GP_Isolated_16	Contig:91:7.36245:1
GP_Isolated_17	Contig:92:60.0662:1
GP_Isolated_18	Contig:93:29:1
