plasmid	contigs	copy_number
PBF_P1	Contig:63:85.627:1,Contig:93:81.3916:1	2.423105962156291
PBF_P2	Contig:77:13.4869:1,Contig:27:12.6976:1,Contig:27:12.6976:3p:1:5:1,Contig:135:54.4556:1,Contig:95:12.2663:1	0.4118006840287011
PBF_P3	Contig:84:9.16662:1	0.2832775478399429
PBF_P4	Contig:140:11.5609:1	0.3598996202447588
PBF_P5	Contig:65:12.783:1	0.3939803778521805
PBF_P6	Contig:24:8.99475:1	0.2793710219115351
PBF_P7	Contig:64:8.90416:1	0.2721877557647695
PBF_P8	Contig:73:10.4901:1	0.32056996849308744
PBF_P9	Contig:42:9.08599:1	0.29360289027994785
PBF_P10	Contig:114:8.92732:1	0.2760484947473502
PBF_P11	Contig:85:8.94487:1	0.2829220653177559
PBF_P12	Contig:116:8.98125:1	0.289626264302424
PBF_P13	Contig:90:16.3386:1	0.38552981339963344
PBF_P14	Contig:74:8.95116:1	0.2713288236612322
PBF_P15	Contig:48:11.7912:1	0.2582846426320515
PBF_P16	Contig:132:12.6643:1	0.3607462307056592
PBF_P17	Contig:86:9.05692:1	0.268989305338816
PBF_P18	Contig:88:8.87475:1	0.27532149040817616
PBF_P19	Contig:81:7.93317:1	0.23693916328526995
PBF_P20	Contig:128:8.6308:1	0.2575039658678816
