plasmid	contigs
GP_Isolated_0	Contig:100:6.43063:1
GP_Isolated_1	Contig:103:6.31145:1
GP_Isolated_2	Contig:114:8.92732:1
GP_Isolated_3	Contig:116:8.98125:1
GP_Isolated_4	Contig:128:8.6308:1
GP_Isolated_5	Contig:129:8.25241:1
GP_unb_1	Contig:132:12.6643:1
GP_Isolated_6	Contig:133:13.2017:1
GP_Isolated_7	Contig:134:10.3316:1
GP_1	Contig:135:54.4556:1,Contig:27:12.6976:1,Contig:77:13.4869:1,Contig:7:13.9035:1,Contig:95:12.2663:1,Contig:27:12.6976:3p:1:5:1
GP_Isolated_8	Contig:140:11.5609:1
GP_Isolated_9	Contig:142:5.1749:1
GP_Isolated_10	Contig:14:8.36842:1
GP_Isolated_11	Contig:19:7.39414:1
GP_0	Contig:1:3115.14:Circ:1
GP_Isolated_12	Contig:24:8.99475:1
GP_Isolated_13	Contig:30:4.47831:1
GP_Isolated_14	Contig:34:12.4912:1
GP_unb_2	Contig:36:186.971:1
GP_Isolated_15	Contig:42:9.08599:1
GP_Isolated_16	Contig:48:11.7912:1
GP_Isolated_17	Contig:61:10.4814:1
GP_2	Contig:63:85.627:1,Contig:93:81.3916:1
GP_Isolated_18	Contig:64:8.90416:1
GP_Isolated_19	Contig:65:12.783:1
GP_Isolated_20	Contig:67:14.2021:1
GP_Isolated_21	Contig:73:10.4901:1
GP_Isolated_22	Contig:74:8.95116:1
GP_Isolated_23	Contig:81:7.93317:1
GP_Isolated_24	Contig:83:8.85192:1
GP_Isolated_25	Contig:84:9.16662:1
GP_Isolated_26	Contig:85:8.94487:1
GP_Isolated_27	Contig:86:9.05692:1
GP_Isolated_28	Contig:88:8.87475:1
GP_Isolated_29	Contig:90:16.3386:1
GP_Isolated_30	Contig:99:7.47458:1
