plasmid	contigs	copy_number
PBF_P11,PBF_P2,PBF_P9,PBF_P1,PBF_P10,PBF_P12,PBF_P13	Contig:28:29.2843:1,Contig:32:13.01:1,Contig:29:189.458:1,Contig:112:35.4693:5p:1:3:1,Contig:6:70.7284:5p:1:5:1,Contig:94:56.7143:1,Contig:6:70.7284:1,Contig:115:434.988:1,Contig:39:78.0972:1,Contig:92:30.7695:1,Contig:76:34.6337:1,Contig:22:32.7607:1,Contig:89:28.782:1,Contig:132:12.6643:1,Contig:112:35.4693:1,Contig:75:31.9967:1,Contig:82:82.9877:1,Contig:4:50.0098:1,Contig:94:56.7143:5p:1:3:1,Contig:10:35.7165:1,Contig:8:23.3069:1,Contig:143:32.4652:1,Contig:145:35.246:1,Contig:18:12.036:1,Contig:51:39.2852:1,Contig:80:33.1299:1	0.3607462307063542
PBF_P4,PBF_P3	Contig:93:81.3916:1,Contig:63:85.627:1	2.4231059621561144
PBF_P5,PBF_P6	Contig:109:29.4232:1,Contig:46:27.0836:1,Contig:38:27.6768:1,Contig:101:25.7581:1,Contig:71:25.1396:1,Contig:113:24.0477:1,Contig:57:12.251:1	0.3611168020142941
PBF_P7	Contig:43:25.6287:1,Contig:98:21.3239:1,Contig:59:18.4772:1	0.4417784903385665
PBF_P8	Contig:95:12.2663:1,Contig:135:54.4556:1,Contig:77:13.4869:1	0.4223374990511738
PBF_P14	Contig:33:18.9659:1	0.5219541813752812
PBF_P15	Contig:67:14.2021:1	0.4318646601357124
PBF_P16	Contig:27:12.6976:1	0.4118006840287011
PBF_P17	Contig:140:11.5609:1	0.3598996202447588
PBF_P18	Contig:65:12.783:1	0.3939803778521805
PBF_P19	Contig:73:10.4901:1	0.32056996849308744
PBF_P20	Contig:84:9.16662:1	0.2832775478399429
PBF_P21	Contig:88:8.87475:1	0.27532149040817616
PBF_P22	Contig:64:8.90416:1	0.2721877557647695
PBF_P23	Contig:133:13.2017:1	0.4162942948555129
PBF_P24	Contig:42:9.08599:1	0.29360289027994785
PBF_P25	Contig:116:8.98125:1	0.289626264302424
PBF_P26	Contig:114:8.92732:1	0.2760484947473502
PBF_P27	Contig:128:8.6308:1	0.2575039658678816
PBF_P28	Contig:44:14.4029:1	0.43617876680641426
PBF_P29	Contig:24:8.99475:1	0.2793710219115351
PBF_P30	Contig:85:8.94487:1	0.2829220653177559
PBF_P31	Contig:86:9.05692:1	0.268989305338816
PBF_P32	Contig:81:7.93317:1	0.23693916328526995
PBF_P33	Contig:74:8.95116:1	0.2713288236612322
