plasmid	contigs
GP_Isolated_0	Contig:100:6.43063:1
GP_unb_8,GP_0	Contig:3:20.2562:1,Contig:101:25.7581:1,Contig:109:29.4232:1,Contig:113:24.0477:1,Contig:46:27.0836:1,Contig:57:12.251:1,Contig:71:25.1396:1
GP_Isolated_1	Contig:103:6.31145:1
GP_unb_5,GP_unb_13,GP_unb_1,GP_unb_4,GP_unb_11,GP_unb_2,GP_unb_10,GP_unb_12,GP_unb_7,GP_unb_9,GP_unb_16,GP_unb_6,GP_4,GP_unb_17,GP_unb_14,GP_unb_3,GP_unb_18,GP_unb_15	Contig:13:7.51836:1,Contig:35:36.1311:3p:1:5:1,Contig:108:36.4962:1,Contig:132:12.6643:1,Contig:141:26.833:5p:1:2:1,Contig:127:8.82979:1,Contig:121:34.4944:5p:1:16:1,Contig:2:27.0268:3p:1:3:1,Contig:32:13.01:1,Contig:115:434.988:3p:1:24:1,Contig:6:70.7284:5p:1:5:1,Contig:143:32.4652:1,Contig:66:245.165:1,Contig:79:214.219:1,Contig:121:34.4944:5p:1:7:1,Contig:121:34.4944:5p:1:12:1,Contig:66:245.165:3p:1:6:1,Contig:66:245.165:3p:1:7:1,Contig:66:245.165:3p:1:10:1,Contig:94:56.7143:5p:1:3:1,Contig:35:36.1311:3p:1:6:1,Contig:12:15.0589:1,Contig:94:56.7143:5p:1:4:1,Contig:37:24.4115:5p:1:34:1
GP_Isolated_2	Contig:114:8.92732:1
GP_Isolated_3	Contig:128:8.6308:1
GP_2	Contig:135:54.4556:1,Contig:27:12.6976:1,Contig:7:13.9035:1,Contig:27:12.6976:3p:1:5:1
GP_Isolated_4	Contig:140:11.5609:1
GP_Isolated_5	Contig:142:5.1749:1
GP_Isolated_6	Contig:19:7.39414:1
GP_1	Contig:1:3115.14:Circ:1
GP_Isolated_7	Contig:24:8.99475:1
GP_Isolated_8	Contig:30:4.47831:1
GP_Isolated_9	Contig:33:18.9659:1
GP_Isolated_10	Contig:34:12.4912:1
GP_3	Contig:43:25.6287:1,Contig:59:18.4772:1,Contig:98:21.3239:1,Contig:9:19.366:1
GP_Isolated_11	Contig:44:14.4029:1
GP_Isolated_12	Contig:61:10.4814:1
GP_Isolated_13	Contig:65:12.783:1
GP_Isolated_14	Contig:67:14.2021:1
GP_Isolated_15	Contig:73:10.4901:1
GP_Isolated_16	Contig:84:9.16662:1
GP_Isolated_17	Contig:90:16.3386:1
GP_5	Contig:93:81.3916:1
GP_Isolated_18	Contig:99:7.47458:1
