plasmid	contigs
GP_0	Contig:102:184.733:1,Contig:133:1108.04:1,Contig:1:159.961:1,Contig:24:205.495:1,Contig:65:202.366:1,Contig:95:228.515:1,Contig:151:243.588:3p:1:4:1
GP_Isolated_0	Contig:107:61.2379:1
GP_1	Contig:110:626.369:1,Contig:122:243.69:1,Contig:25:211.84:1,Contig:43:329.831:1,Contig:49:5342.97:1,Contig:72:5854.23:1,Contig:72:5854.23:3p:1:35:1,Contig:72:5854.23:3p:1:36:1
GP_Isolated_1	Contig:134:186.629:1
GP_Isolated_2	Contig:137:82.7483:1
GP_Isolated_3	Contig:3:220.711:1
GP_2	Contig:42:1985.07:1,Contig:76:974.709:1,Contig:77:1043.73:1
GP_Isolated_4	Contig:44:235.787:1
GP_unb_1	Contig:52:107.385:1
GP_Isolated_5	Contig:67:78.389:1
GP_unb_2	Contig:74:223.853:1
GP_unb_3	Contig:80:1634.25:1
GP_3	Contig:86:314.566:1
GP_Isolated_6	Contig:98:13.3033:1
GP_unb_4	Contig:126:265.638:5p:1:102:1
GP_unb_5	Contig:40:1980.29:3p:1:3:1
