plasmid	contigs	copy_number
PBF_P1	Contig:42:1985.07:1,Contig:76:974.709:1,Contig:77:1043.73:1	3.873653924314862
PBF_P7,PBF_P2,PBF_P8,PBF_P3,PBF_P14,PBF_P18,PBF_P15	Contig:72:5854.23:3p:1:36:1,Contig:84:186.554:1,Contig:49:5342.97:1,Contig:72:5854.23:1,Contig:14:205.831:1,Contig:100:169.418:1,Contig:110:626.369:1,Contig:8:190.993:1,Contig:82:229.935:1,Contig:43:329.831:1,Contig:122:243.69:1,Contig:128:246.405:1,Contig:72:5854.23:3p:1:35:1,Contig:120:249.284:1,Contig:66:201.227:1,Contig:146:250.45:1	0.1099293386123463
PBF_P4	Contig:86:314.566:1	1.2852350876314118
PBF_P6,PBF_P5,PBF_P11	Contig:69:239.845:3p:1:4:1,Contig:28:502.662:1,Contig:69:239.845:1,Contig:74:223.853:1,Contig:85:243.901:1,Contig:69:239.845:3p:1:3:1,Contig:48:241.616:1	0.1348456014893599
PBF_P9	Contig:95:228.515:1,Contig:151:243.588:3p:1:4:1,Contig:133:1108.04:1,Contig:102:184.733:1,Contig:24:205.495:1	0.7302342918646322
PBF_P10	Contig:37:226.029:1	0.9255209795369517
PBF_P12	Contig:97:183.776:1	0.7563137307568527
PBF_P13	Contig:68:254.59:1	1.045407728100954
PBF_P16	Contig:50:245.807:1	0.9423153330257581
PBF_P17	Contig:3:220.711:1	0.8916374763126632
PBF_P19	Contig:147:203.616:1	0.8317670205324234
PBF_P20	Contig:134:186.629:1	0.7622635236658647
PBF_P21	Contig:32:178.193:1	0.7314017904914684
