plasmid	contigs
GP_0	Contig:13:64.8739:1,Contig:20:60.0937:1,Contig:27:99.4366:1,Contig:37:99.1138:1,Contig:43:596.288:1,Contig:51:106.234:1,Contig:13:64.8739:5p:1:8:1
GP_1	Contig:29:264.497:1,Contig:6:55.0701:1
GP_Isolated_0	Contig:2:61.7191:1
GP_unb_1	Contig:40:70.6126:1
GP_unb_2	Contig:12:110.75:3p:1:28:1
GP_unb_3	Contig:39:747.443:3p:1:2:1
GP_unb_4	Contig:39:747.443:3p:1:4:1
GP_unb_5	Contig:39:747.443:3p:1:6:1
GP_unb_6	Contig:39:747.443:5p:1:9:1
GP_unb_7	Contig:39:747.443:5p:1:11:1
GP_unb_8	Contig:39:747.443:5p:1:13:1
GP_unb_9	Contig:39:747.443:5p:1:16:1
GP_unb_10	Contig:39:747.443:5p:1:17:1
GP_unb_11	Contig:39:747.443:5p:1:20:1
GP_unb_12	Contig:39:747.443:5p:1:21:1
