plasmid	contigs
GP_0	Contig:10:97.4402:1,Contig:11:85.0658:1,Contig:29:68.6443:1,Contig:31:72.7243:1,Contig:36:145.052:1,Contig:53:465.505:1,Contig:63:99.4942:1,Contig:70:124.245:1,Contig:71:116.342:1,Contig:79:90.0148:1,Contig:82:82.0997:1,Contig:11:85.0658:3p:1:12:1,Contig:11:85.0658:3p:1:29:1,Contig:11:85.0658:3p:1:33:1,Contig:11:85.0658:3p:1:34:1,Contig:11:85.0658:3p:1:36:1,Contig:11:85.0658:3p:1:50:1,Contig:11:85.0658:3p:1:69:1,Contig:11:85.0658:3p:1:77:1,Contig:11:85.0658:3p:1:89:1,Contig:11:85.0658:3p:1:91:1,Contig:11:85.0658:3p:1:94:1,Contig:11:85.0658:3p:1:97:1,Contig:11:85.0658:3p:1:104:1
GP_1	Contig:1:560.345:Circ:1
GP_Isolated_0	Contig:22:20.3425:1
GP_Isolated_1	Contig:26:74.5815:1
GP_2	Contig:2:387.968:Circ:1
GP_3	Contig:4:509.18:Circ:1
GP_Isolated_2	Contig:50:17.806:1
GP_4	Contig:5:398.428:Circ:1
GP_Isolated_3	Contig:73:15.5239:1
GP_Isolated_4	Contig:7:40.1273:1
GP_5	Contig:8:581.265:1
GP_unb_1	Contig:11:85.0658:3p:1:14:1
GP_unb_2	Contig:11:85.0658:3p:1:44:1
GP_unb_3	Contig:11:85.0658:3p:1:61:1
GP_unb_4	Contig:11:85.0658:3p:1:62:1
GP_unb_5	Contig:11:85.0658:3p:1:100:1
