plasmid	contigs
PBF_P1	68:1
PBF_P2	71:1
PBF_P3	497:1,20:1,486:1,72:1,61:1,322:1,344:1,446:1,339:1,95:1,235:1,229:1,99:1,79:1,489:1,207:1,443:1,210:1,430:1,69:1,128:1,507:1,261:1,241:1,470:1,513:1,326:1,55:1,310:1,358:1,265:1,166:1,363:1,423:1,242:1,30:1
PBF_P4	63:1
PBF_P5	285:1,28:1,73:1,87:1,415:1
PBF_P6	29:1
PBF_P7	402:1,62:1,243:1,288:1,371:1,342:1,216:1,50:1,359:1,120:1,418:1,202:1
PBF_P8	136:1,486:1,152:1,61:1,322:1,344:1,446:1,154:1,336:1,339:1,235:1,428:1,229:1,99:1,349:1,489:1,443:1,167:1,430:1,128:1,353:1,73:1,87:1,470:1,513:1,457:1,55:1,310:1,51:1,358:1,265:1,115:1,285:1,363:1,423:1,165:1,242:1,386:1,197:1
PBF_P9	51:1,152:1,87:1,349:1,386:1,310:1
PBF_P10	52:1
PBF_P11	33:1
PBF_P12	53:1
