plasmid	contigs
GP_0	Contig:110:40.4554:1,Contig:502:50.4188:1
GP_Isolated_0	Contig:148:34.3912:1
GP_2	Contig:153:1194.29:1,Contig:247:48.7533:1,Contig:361:72.9962:1
GP_Isolated_1	Contig:167:6.29422:1
GP_Isolated_2	Contig:171:9.29336:1
GP_Isolated_3	Contig:177:25.8456:1
GP_1	Contig:1:93.1918:Circ:1
GP_Isolated_4	Contig:232:8.35262:1
GP_Isolated_5	Contig:273:32.7949:1
GP_Isolated_6	Contig:322:10.4886:1
GP_Isolated_7	Contig:32:7.46875:1
GP_Isolated_8	Contig:332:13.4344:1
GP_Isolated_9	Contig:37:14.7304:1
GP_Isolated_10	Contig:432:37.5809:1
GP_Isolated_11	Contig:433:11.4307:1
GP_Isolated_12	Contig:445:43.8247:1
GP_Isolated_13	Contig:493:15.0364:1
GP_Isolated_14	Contig:520:15.7847:1
GP_Isolated_15	Contig:545:12.5302:1
GP_Isolated_16	Contig:54:15.3843:1
GP_Isolated_17	Contig:552:11.4561:1
GP_Isolated_18	Contig:560:14.8272:1
GP_Isolated_19	Contig:571:13.4692:1
GP_Isolated_20	Contig:67:16.2865:1
GP_Isolated_21	Contig:76:13.0602:1
