plasmid	contigs
PBF_P1	Contig:1:93.1918:Circ:1
PBF_P2	Contig:247:48.7533:1
PBF_P3	Contig:285:23.8241:1,Contig:513:32.9733:1
PBF_P4	Contig:547:48.6751:1
PBF_P5	Contig:9:42.0192:1
PBF_P6	Contig:6:38.0777:1
PBF_P7	Contig:148:34.3912:1
PBF_P8	Contig:565:42.3994:1
PBF_P9	Contig:591:34.684:1
PBF_P10	Contig:355:29.1161:1
PBF_P11	Contig:221:38.1609:1,Contig:550:99.1659:1,Contig:347:59.7027:1
PBF_P12	Contig:452:37.5065:1
PBF_P13	Contig:61:31.2892:1
PBF_P14	Contig:490:29.8336:1
PBF_P15	Contig:350:31.63:1
PBF_P16	Contig:121:29.1195:1
PBF_P17	Contig:375:28.3095:1
PBF_P18	Contig:493:15.0364:1
PBF_P19	Contig:76:13.0602:1
PBF_P20	Contig:433:11.4307:1
PBF_P21	Contig:520:15.7847:1
