plasmid	contigs
GP_0	9:1,14:1,16:1,23:1,32:1,33:1,35:1,39:1,45:1,46:1,48:1,50:1,51:1,56:1,59:1,60:1,64:1,65:1,66:1,68:1,69:1,70:1,71:1,72:1,76:1,77:1,78:1,79:1,80:1,81:1,82:1,85:1,88:1,93:1,94:1,100:1,109:1,115:1,117:1,118:1
GP_1	52:1
GP_2	53:1
GP_3	54:1
GP_4	57:1
GP_unb_1	61:1
GP_5	67:1,74:1,75:1,113:1
GP_unb_2	83:1
GP_unb_3	84:1
GP_unb_4	86:1
GP_unb_5	87:1
GP_unb_6	89:1
GP_unb_7	91:1
GP_unb_8	92:1
GP_unb_9	96:1
GP_unb_10	98:1
GP_unb_11	99:1
GP_unb_12	101:1
GP_unb_13	102:1
GP_unb_14	103:1
GP_unb_15	106:1
GP_unb_16	108:1
GP_unb_17	110:1
GP_unb_18	116:1
