plasmid	contigs
GP_0	29:1,34:1,47:1,48:1,54:1,56:1,58:1,60:1,61:1,62:1,63:1,64:1,65:1,67:1,69:1,70:1,73:1,76:1,79:1,81:1,85:1,86:1,87:1,88:1,89:1,90:1,91:1,92:1,93:1,94:1,96:1,97:1,98:1,103:1,107:1,112:1,119:1,121:1,122:1,129:1,130:1
GP_unb_1	99:1
GP_unb_2	100:1
GP_unb_3	101:1
GP_unb_4	105:1
GP_unb_5	106:1
GP_unb_6	108:1
GP_unb_7	109:1
GP_unb_8	110:1
GP_unb_9	116:1
GP_unb_10	117:1
GP_unb_11	120:1
GP_unb_12	123:1
GP_unb_13	126:1
GP_unb_14	128:1
GP_unb_15	133:1
GP_unb_16	134:1
GP_unb_17	135:1
GP_unb_18	136:1
