plasmid	contigs
GP_0	110:1,151:1,229:1,232:1,621:1,837:1
GP_Isolated_0	176:1
GP_Isolated_1	185:1
GP_Isolated_2	189:1
GP_1	192:1,195:1,315:1,652:1
GP_2	197:1,233:1,251:1,289:1,360:1,619:1,625:1,698:1,802:1,815:1
GP_unb_1	212:1
GP_Isolated_3	237:1
GP_Isolated_4	286:1
GP_Isolated_5	318:1
GP_Isolated_6	321:1
GP_Isolated_7	325:1
GP_unb_2	336:1
GP_Isolated_8	397:1
GP_Isolated_9	411:1
GP_Isolated_10	415:1
GP_Isolated_11	422:1
GP_unb_3	429:1
GP_Isolated_12	463:1
GP_Isolated_13	472:1
GP_Isolated_14	499:1
GP_unb_4	518:1
GP_Isolated_15	534:1
GP_Isolated_16	554:1
GP_unb_5	595:1
GP_Isolated_17	601:1
GP_unb_6	635:1
GP_unb_7	658:1
GP_unb_8	661:1
GP_unb_9	664:1
GP_unb_10	681:1
GP_unb_11	685:1
GP_Isolated_18	695:1
GP_Isolated_19	708:1
GP_unb_12	727:1
GP_Isolated_20	730:1
GP_unb_13	748:1
GP_unb_14	758:1
GP_unb_15	763:1
GP_Isolated_21	786:1
GP_Isolated_22	787:1
GP_Isolated_23	794:1
GP_Isolated_24	795:1
GP_unb_16	804:1
GP_3	805:1,808:1
GP_unb_17	810:1
GP_unb_18	819:1
GP_unb_19	822:1
GP_unb_20	828:1
GP_unb_21	829:1
GP_unb_22	830:1
GP_unb_23	832:1
GP_unb_24	833:1
GP_unb_25	838:1
GP_unb_26	840:1
