plasmid	contigs
GP_0	Contig:101:13.6005:1,Contig:202:10.1698:1
GP_Isolated_0	Contig:105:11.9923:1
GP_Isolated_1	Contig:108:8.94769:1
GP_unb_1,GP_unb_15	Contig:112:11.5035:1,Contig:112:11.5035:5p:1:8:1
GP_Isolated_2	Contig:113:12.9233:1
GP_unb_20,GP_unb_37,GP_unb_35,GP_unb_27,GP_unb_17,GP_unb_40,GP_unb_8,GP_unb_16,GP_unb_32,GP_unb_38,GP_unb_41,GP_unb_46,GP_unb_11,GP_unb_25,GP_unb_21,GP_unb_28,GP_unb_2,GP_unb_31,GP_unb_26,GP_unb_44,GP_unb_36,GP_6,GP_unb_29,GP_unb_19,GP_unb_9,GP_unb_43,GP_unb_42,GP_unb_34,GP_unb_5,GP_unb_33,GP_unb_45,GP_unb_24,GP_unb_18,GP_unb_39	Contig:132:59.1953:3p:1:23:1,Contig:203:79.4347:3p:1:4:1,Contig:181:58.216:5p:1:4:1,Contig:13:44.5312:5p:1:4:1,Contig:118:31.4233:5p:1:9:1,Contig:48:40.3058:5p:1:3:1,Contig:33:25.2133:1,Contig:118:31.4233:5p:1:4:1,Contig:179:29.1004:3p:1:10:1,Contig:203:79.4347:5p:1:5:1,Contig:61:68.2054:3p:1:3:1,Contig:90:225.301:3p:1:7:1,Contig:64:13.9682:1,Contig:13:44.5312:3p:1:10:1,Contig:132:59.1953:3p:1:25:1,Contig:140:31.4757:5p:1:3:1,Contig:114:13.38:1,Contig:179:29.1004:3p:1:8:1,Contig:13:44.5312:5p:1:3:1,Contig:73:53.5767:5p:1:4:1,Contig:203:79.4347:3p:1:3:1,Contig:3:83.642:1,Contig:15:143.4:3p:1:7:1,Contig:15:143.4:3p:1:10:1,Contig:15:143.4:3p:1:12:1,Contig:145:30.4482:3p:1:14:1,Contig:118:31.4233:5p:1:13:1,Contig:54:8.25282:1,Contig:73:53.5767:5p:1:3:1,Contig:61:68.2054:3p:1:4:1,Contig:181:58.216:5p:1:3:1,Contig:23:24.6249:1,Contig:179:29.1004:3p:1:11:1,Contig:90:225.301:3p:1:5:1,Contig:13:44.5312:3p:1:9:1,Contig:118:31.4233:5p:1:11:1,Contig:203:79.4347:5p:1:6:1
GP_unb_4,GP_unb_12,GP_1,GP_unb_10	Contig:131:17.0719:1,Contig:68:18.8023:1,Contig:119:24.01:1,Contig:128:23.1706:1,Contig:20:23.1972:1,Contig:21:23.305:1,Contig:31:22.4861:1,Contig:119:24.01:3p:1:5:1,Contig:5:14.5946:1
GP_Isolated_3	Contig:11:9.97408:1
GP_2	Contig:120:16.3373:1,Contig:43:12.0536:1,Contig:69:17.234:1
GP_unb_3,GP_unb_22,GP_unb_23,GP_unb_7	Contig:122:18.4119:1,Contig:135:20.9688:3p:1:6:1,Contig:135:20.9688:3p:1:7:1,Contig:29:25.0691:1
GP_Isolated_4	Contig:124:8.23113:1
GP_Isolated_5	Contig:126:9.06335:1
GP_unb_30,GP_3	Contig:170:15.6118:3p:1:3:1,Contig:134:20.8763:1,Contig:170:15.6118:1,Contig:81:27.7906:1,Contig:170:15.6118:3p:1:2:1
GP_Isolated_6	Contig:143:8.50652:1
GP_Isolated_7	Contig:147:15.0004:1
GP_Isolated_8	Contig:150:4.10922:1
GP_Isolated_9	Contig:155:9.56835:1
GP_Isolated_10	Contig:156:7.03284:1
GP_Isolated_11	Contig:157:8.09:1
GP_Isolated_12	Contig:168:10.5861:1
GP_Isolated_13	Contig:16:14.3933:1
GP_Isolated_14	Contig:172:11.9359:1
GP_Isolated_15	Contig:178:7.11587:1
GP_Isolated_16	Contig:180:11.6009:1
GP_Isolated_17	Contig:182:9.85063:1
GP_Isolated_18	Contig:192:6:1
GP_Isolated_19	Contig:193:17.6283:1
GP_Isolated_20	Contig:197:4.95796:1
GP_Isolated_21	Contig:198:16.0392:1
GP_4,GP_unb_14	Contig:199:10.4846:1,Contig:56:26.7571:1,Contig:79:23.8018:1,Contig:92:16.3738:1
GP_5	Contig:1:410.182:Circ:1
GP_Isolated_22	Contig:204:8.30106:1
GP_Isolated_23	Contig:25:9.48863:1
GP_Isolated_24	Contig:26:7.60983:1
GP_unb_6	Contig:27:15.2549:1
GP_Isolated_25	Contig:30:8.24755:1
GP_Isolated_26	Contig:32:8.55337:1
GP_Isolated_27	Contig:37:10.7236:1
GP_Isolated_28	Contig:40:7.35443:1
GP_Isolated_29	Contig:45:7.28938:1
GP_Isolated_30	Contig:47:9.43337:1
GP_Isolated_31	Contig:52:11.4995:1
GP_unb_13	Contig:72:17.9541:1
GP_Isolated_32	Contig:83:8.66082:1
GP_Isolated_33	Contig:84:8.3887:1
GP_Isolated_34	Contig:87:15.3785:1
GP_Isolated_35	Contig:8:7.29528:1
