plasmid	contigs
PBF_P1	Contig:12:50.9633:1,Contig:102:159.433:1,Contig:48:490.823:1,Contig:117:151.809:3p:1:13:1,Contig:94:110.387:1,Contig:19:134.988:1,Contig:70:1072.64:1,Contig:84:121.311:3p:1:2:1,Contig:107:40.4061:3p:1:5:1,Contig:54:45.0986:1,Contig:43:92.2186:5p:1:3:1,Contig:84:121.311:1,Contig:18:82.8757:1,Contig:103:168.54:3p:1:8:1,Contig:43:92.2186:1,Contig:103:168.54:3p:1:3:1,Contig:58:57.7601:1,Contig:86:39.2681:5p:1:4:1,Contig:120:89.0964:1,Contig:90:147.775:1,Contig:107:40.4061:1,Contig:102:159.433:3p:1:36:1,Contig:113:680.143:1,Contig:87:86.9173:1,Contig:142:88.2586:1,Contig:107:40.4061:3p:1:10:1,Contig:104:61.7847:1,Contig:132:207.958:1,Contig:25:635.034:1,Contig:22:48.2977:5p:1:11:1,Contig:22:48.2977:5p:1:3:1,Contig:86:39.2681:1,Contig:21:149.159:1,Contig:100:79.0677:1,Contig:140:103.029:1,Contig:52:289.894:1,Contig:61:112.662:1,Contig:126:134.716:1,Contig:124:94.1597:1,Contig:130:151.206:1,Contig:84:121.311:3p:1:8:1,Contig:77:70.4735:1,Contig:136:86.5974:1,Contig:68:70.2511:1,Contig:62:88.1346:1,Contig:46:103.619:1,Contig:91:125.069:1,Contig:72:65.2481:1,Contig:139:835.701:1,Contig:69:654.745:1,Contig:34:160.055:1,Contig:101:97.1489:1,Contig:10:150.02:3p:1:16:1,Contig:123:82.5319:1,Contig:22:48.2977:5p:1:8:1,Contig:30:77.6779:1,Contig:112:72.549:1,Contig:74:113.05:1,Contig:123:82.5319:5p:1:5:1,Contig:35:102.307:1,Contig:107:40.4061:3p:1:4:1,Contig:59:153.327:1,Contig:123:82.5319:5p:1:13:1,Contig:113:680.143:5p:1:5:1,Contig:103:168.54:1
PBF_P2	Contig:48:490.823:1,Contig:94:110.387:1,Contig:84:121.311:3p:1:2:1,Contig:70:1072.64:1,Contig:43:92.2186:5p:1:3:1,Contig:84:121.311:1,Contig:114:152.163:1,Contig:43:92.2186:1,Contig:103:168.54:3p:1:8:1,Contig:103:168.54:3p:1:3:1,Contig:90:147.775:1,Contig:87:86.9173:1,Contig:104:61.7847:1,Contig:132:207.958:1,Contig:25:635.034:1,Contig:52:289.894:1,Contig:126:134.716:1,Contig:84:121.311:3p:1:8:1,Contig:68:70.2511:1,Contig:115:102.088:1,Contig:46:103.619:1,Contig:91:125.069:1,Contig:72:65.2481:1,Contig:69:654.745:1,Contig:10:150.02:3p:1:16:1,Contig:123:82.5319:1,Contig:40:153.919:1,Contig:59:153.327:1,Contig:112:72.549:1,Contig:123:82.5319:5p:1:5:1,Contig:123:82.5319:5p:1:13:1,Contig:113:680.143:5p:1:5:1,Contig:103:168.54:1
PBF_P3	Contig:11:384.749:1,Contig:76:203.015:1,Contig:48:490.823:1,Contig:94:110.387:1,Contig:121:493.294:1,Contig:70:1072.64:1,Contig:84:121.311:3p:1:2:1,Contig:84:121.311:1,Contig:114:152.163:1,Contig:103:168.54:3p:1:8:1,Contig:103:168.54:3p:1:3:1,Contig:65:186.841:1,Contig:90:147.775:1,Contig:11:384.749:3p:1:6:1,Contig:87:86.9173:1,Contig:132:207.958:1,Contig:25:635.034:1,Contig:100:79.0677:1,Contig:121:493.294:5p:1:4:1,Contig:52:289.894:1,Contig:126:134.716:1,Contig:82:105.307:1,Contig:84:121.311:3p:1:8:1,Contig:121:493.294:5p:1:9:1,Contig:46:103.619:1,Contig:91:125.069:1,Contig:139:835.701:1,Contig:69:654.745:1,Contig:106:185.101:1,Contig:63:335.348:1,Contig:10:150.02:3p:1:16:1,Contig:24:107.949:1,Contig:40:153.919:1,Contig:112:72.549:1,Contig:123:82.5319:5p:1:13:1,Contig:113:680.143:5p:1:5:1,Contig:27:452.856:1
PBF_P4	Contig:11:384.749:1,Contig:76:203.015:1,Contig:48:490.823:1,Contig:121:493.294:1,Contig:84:121.311:3p:1:2:1,Contig:84:121.311:1,Contig:11:384.749:3p:1:6:1,Contig:9:67.3094:1,Contig:87:86.9173:1,Contig:25:635.034:1,Contig:121:493.294:5p:1:4:1,Contig:52:289.894:1,Contig:126:134.716:1,Contig:82:105.307:1,Contig:84:121.311:3p:1:8:1,Contig:83:48.5106:1,Contig:80:149.529:1,Contig:46:103.619:1,Contig:91:125.069:1,Contig:139:835.701:1,Contig:63:335.348:1,Contig:123:82.5319:5p:1:13:1
PBF_P5	Contig:139:835.701:1
PBF_P6	Contig:49:106.726:1,Contig:19:134.988:1,Contig:140:103.029:1,Contig:61:112.662:1,Contig:43:92.2186:5p:1:3:1
PBF_P7	Contig:128:137.261:3p:1:4:1,Contig:5:167.179:1,Contig:8:187.704:1
PBF_P8	Contig:11:384.749:1,Contig:121:493.294:5p:1:4:1,Contig:121:493.294:1,Contig:11:384.749:3p:1:6:1
PBF_P9	Contig:2:201.665:Circ:1
PBF_P10	Contig:15:116.298:1,Contig:116:71.1734:1,Contig:129:101.633:1
PBF_P11	Contig:1:214.15:Circ:1
PBF_P12	Contig:65:186.841:1
PBF_P13	Contig:106:185.101:1
PBF_P14	Contig:135:105.682:1
PBF_P15	Contig:50:85.2519:1,Contig:22:48.2977:1,Contig:136:86.5974:1,Contig:22:48.2977:5p:1:3:1
PBF_P16	Contig:32:147.609:1,Contig:92:52.0887:1
PBF_P17	Contig:11:384.749:1
PBF_P18	Contig:83:48.5106:1
PBF_P19	Contig:76:203.015:1
PBF_P20	Contig:38:91.8757:1
PBF_P21	Contig:138:42.7981:1
