plasmid	contigs
GP_1	Contig:101:97.1489:1,Contig:102:159.433:1,Contig:104:61.7847:1,Contig:107:40.4061:1,Contig:110:51.2875:1,Contig:123:82.5319:1,Contig:133:78.6884:1,Contig:136:86.5974:1,Contig:142:88.2586:1,Contig:146:116.028:1,Contig:25:635.034:1,Contig:31:98.7243:1,Contig:34:160.055:1,Contig:35:102.307:1,Contig:46:103.619:1,Contig:50:85.2519:1,Contig:54:45.0986:1,Contig:58:57.7601:1,Contig:62:88.1346:1,Contig:66:63.7279:1,Contig:6:41.5811:1,Contig:71:94.2177:1,Contig:77:70.4735:1,Contig:83:48.5106:1,Contig:84:121.311:1,Contig:86:39.2681:1,Contig:97:173.312:1,Contig:102:159.433:3p:1:36:1,Contig:103:168.54:3p:1:4:1,Contig:107:40.4061:3p:1:5:1,Contig:107:40.4061:3p:1:10:1,Contig:107:40.4061:3p:1:11:1,Contig:107:40.4061:3p:1:12:1,Contig:107:40.4061:3p:1:13:1,Contig:107:40.4061:3p:1:17:1,Contig:123:82.5319:5p:1:5:1,Contig:123:82.5319:5p:1:13:1,Contig:22:48.2977:5p:1:3:1,Contig:22:48.2977:5p:1:4:1,Contig:22:48.2977:5p:1:8:1
GP_2	Contig:102:159.433:1,Contig:115:102.088:1,Contig:120:89.0964:1,Contig:124:94.1597:1,Contig:135:105.682:1,Contig:140:103.029:1,Contig:141:97.5:1,Contig:18:82.8757:1,Contig:19:134.988:1,Contig:34:160.055:1,Contig:41:817.482:1,Contig:43:92.2186:1,Contig:59:153.327:1,Contig:61:112.662:1,Contig:68:70.2511:1,Contig:69:654.745:1,Contig:79:115.433:1,Contig:7:110.838:1,Contig:81:83.1131:1,Contig:89:124.399:1,Contig:94:110.387:1,Contig:103:168.54:3p:1:3:1,Contig:103:168.54:3p:1:8:1,Contig:43:92.2186:5p:1:3:1
GP_0	Contig:106:185.101:1,Contig:11:384.749:1,Contig:139:835.701:1,Contig:27:452.856:1,Contig:65:186.841:1,Contig:67:89.0064:1,Contig:76:203.015:1,Contig:82:105.307:1,Contig:121:493.294:5p:1:4:1
GP_Isolated_0	Contig:109:134.328:1
GP_3	Contig:112:72.549:1,Contig:132:207.958:1,Contig:25:635.034:1,Contig:48:490.823:1,Contig:52:289.894:1,Contig:87:86.9173:1,Contig:91:125.069:1,Contig:113:680.143:5p:1:5:1,Contig:123:82.5319:5p:1:13:1,Contig:84:121.311:3p:1:2:1,Contig:84:121.311:3p:1:8:1
GP_4	Contig:116:71.1734:1,Contig:129:101.633:1,Contig:15:116.298:1
GP_unb_1	Contig:126:134.716:1
GP_Isolated_1	Contig:138:42.7981:1
GP_Isolated_2	Contig:13:150.949:1
GP_5	Contig:1:214.15:Circ:1
GP_6	Contig:2:201.665:Circ:1
GP_Isolated_3	Contig:38:91.8757:1
GP_unb_2	Contig:92:52.0887:1
GP_unb_3	Contig:103:168.54:3p:1:5:1
GP_unb_4	Contig:107:40.4061:3p:1:4:1
GP_unb_5	Contig:107:40.4061:3p:1:19:1
GP_unb_6	Contig:11:384.749:3p:1:6:1
GP_unb_7	Contig:121:493.294:5p:1:9:1
GP_unb_8	Contig:127:152.613:5p:1:20:1
GP_unb_9	Contig:128:137.261:3p:1:3:1
GP_unb_10	Contig:128:137.261:3p:1:6:1
GP_unb_11	Contig:128:137.261:3p:1:10:1
GP_unb_12	Contig:19:134.988:3p:1:5:1
GP_unb_13	Contig:19:134.988:3p:1:6:1
GP_unb_14	Contig:86:39.2681:5p:1:4:1
GP_unb_15	Contig:95:1244.1:5p:1:9:1
GP_unb_16	Contig:96:1120.84:5p:1:5:1
