plasmid	contigs
GP_1	Contig:114:282.36:1,Contig:139:334.707:1,Contig:170:282.715:1,Contig:175:255.176:1,Contig:210:339.459:1,Contig:224:219.117:1,Contig:235:196.082:1,Contig:249:269.098:1,Contig:257:191.523:1,Contig:283:195.634:1,Contig:313:217.256:1,Contig:52:290.893:1,Contig:53:256.11:1,Contig:303:328.985:5p:1:3:1,Contig:303:328.985:5p:1:5:1
GP_0	Contig:128:561.128:1,Contig:164:2403.63:1,Contig:16:100.964:1,Contig:17:2468.94:1,Contig:27:143.549:1,Contig:286:264.935:1,Contig:301:139.855:1,Contig:44:3499.45:1,Contig:116:120.257:5p:1:38:1
GP_unb_1	Contig:241:315.945:1
GP_unb_2	Contig:80:315.956:1
GP_unb_3	Contig:113:435.278:3p:1:17:1
GP_unb_4	Contig:113:435.278:3p:1:20:1
GP_unb_5	Contig:113:435.278:3p:1:52:1
GP_unb_6	Contig:113:435.278:3p:1:53:1
GP_unb_7	Contig:113:435.278:3p:1:65:1
GP_unb_8	Contig:113:435.278:3p:1:114:1
GP_unb_9	Contig:113:435.278:3p:1:118:1
GP_unb_10	Contig:113:435.278:3p:1:119:1
GP_unb_11	Contig:113:435.278:3p:1:120:1
GP_unb_12	Contig:113:435.278:3p:1:121:1
GP_unb_13	Contig:113:435.278:3p:1:198:1
GP_unb_14	Contig:134:807.362:3p:1:7:1
GP_unb_15	Contig:134:807.362:3p:1:10:1
GP_unb_16	Contig:17:2468.94:5p:1:6:1
GP_unb_17	Contig:17:2468.94:5p:1:8:1
GP_unb_18	Contig:17:2468.94:5p:1:9:1
GP_unb_19	Contig:17:2468.94:5p:1:11:1
GP_unb_20	Contig:76:245.988:3p:1:3:1
GP_unb_21	Contig:76:245.988:3p:1:4:1
GP_unb_22	Contig:81:230.844:5p:1:6:1
