plasmid	contigs
GP_0	Contig:102:142.093:1,Contig:11:131.88:1,Contig:124:114.595:1,Contig:126:147.006:1,Contig:146:159.296:1,Contig:147:107.76:1,Contig:164:2403.63:1,Contig:16:100.964:1,Contig:17:2468.94:1,Contig:187:239.379:1,Contig:189:2797.43:1,Contig:193:155.839:1,Contig:195:4135.49:1,Contig:202:113.037:1,Contig:222:266.665:1,Contig:233:178.007:1,Contig:236:144.117:1,Contig:23:119.953:1,Contig:253:216.948:1,Contig:261:98.5357:1,Contig:264:957.272:1,Contig:286:264.935:1,Contig:305:136.825:1,Contig:308:112.295:1,Contig:325:113.86:1,Contig:38:2525.74:1,Contig:42:131.812:1,Contig:44:3499.45:1,Contig:49:148.143:1,Contig:61:2694.27:1,Contig:82:111.029:1,Contig:91:128.248:1,Contig:93:106.978:1,Contig:10:100.545:3p:1:7:1,Contig:113:435.278:3p:1:53:1,Contig:113:435.278:3p:1:77:1,Contig:113:435.278:3p:1:83:1,Contig:113:435.278:3p:1:177:1,Contig:116:120.257:5p:1:38:1,Contig:116:120.257:5p:1:72:1,Contig:203:369.83:5p:1:8:1,Contig:9:1073.58:5p:1:7:1,Contig:9:1073.58:5p:1:11:1
GP_2	Contig:104:186.139:1,Contig:112:112.165:1,Contig:122:145.104:1,Contig:128:561.128:1,Contig:133:387.251:1,Contig:13:188.825:1,Contig:141:228.007:1,Contig:142:241.679:1,Contig:143:210.487:1,Contig:149:182.52:1,Contig:160:238.262:1,Contig:164:2403.63:1,Contig:173:203.522:1,Contig:178:238.996:1,Contig:17:2468.94:1,Contig:196:206.196:1,Contig:1:195.736:1,Contig:203:369.83:1,Contig:21:432.933:1,Contig:227:138.259:1,Contig:22:255.35:1,Contig:230:128.683:1,Contig:245:148.286:1,Contig:260:197.146:1,Contig:26:271.064:1,Contig:27:143.549:1,Contig:295:151.948:1,Contig:315:110.757:1,Contig:320:223.705:1,Contig:33:116.8:1,Contig:50:343.621:1,Contig:57:193.341:1,Contig:63:242.008:1,Contig:103:125.146:3p:1:8:1,Contig:113:435.278:3p:1:62:1,Contig:113:435.278:3p:1:72:1,Contig:113:435.278:3p:1:83:1,Contig:113:435.278:3p:1:151:1,Contig:113:435.278:3p:1:167:1,Contig:128:561.128:5p:1:5:1,Contig:149:182.52:3p:1:1:1,Contig:17:2468.94:5p:1:7:1,Contig:223:185.419:3p:1:6:1,Contig:242:190.341:3p:1:9:1
GP_3	Contig:106:125.031:1,Contig:109:121.757:1,Contig:130:182.666:1,Contig:164:2403.63:1,Contig:17:2468.94:1,Contig:185:478.645:1,Contig:212:130.358:1,Contig:215:252.781:1,Contig:226:109.013:1,Contig:243:124.023:1,Contig:244:246.548:1,Contig:254:130.87:1,Contig:258:129.693:1,Contig:289:161.38:1,Contig:290:194.931:1,Contig:292:107.268:1,Contig:306:137.594:1,Contig:310:178.826:1,Contig:316:127.956:1,Contig:317:143.101:1,Contig:38:2525.74:1,Contig:44:3499.45:1,Contig:48:132.36:1,Contig:62:131.898:1,Contig:64:228.923:1,Contig:81:230.844:1,Contig:86:133.922:1,Contig:113:435.278:3p:1:62:1,Contig:113:435.278:3p:1:70:1,Contig:113:435.278:3p:1:174:1,Contig:116:120.257:5p:1:36:1,Contig:171:235.663:5p:1:8:1,Contig:171:235.663:5p:1:12:1,Contig:17:2468.94:5p:1:10:1,Contig:307:161.098:5p:1:3:1,Contig:307:161.098:5p:1:4:1
GP_1	Contig:113:435.278:1,Contig:127:237.256:1,Contig:132:133.702:1,Contig:148:146.222:1,Contig:197:125.597:1,Contig:20:216.88:1,Contig:214:177.274:1,Contig:237:230.095:1,Contig:240:145.927:1,Contig:248:480.089:1,Contig:267:307.155:1,Contig:286:264.935:1,Contig:301:139.855:1,Contig:30:93.8585:1,Contig:319:155.724:1,Contig:322:167.671:1,Contig:44:3499.45:1,Contig:47:129.108:1,Contig:73:109.112:1,Contig:77:204.037:1,Contig:113:435.278:3p:1:10:1,Contig:113:435.278:3p:1:14:1,Contig:113:435.278:3p:1:52:1,Contig:113:435.278:3p:1:77:1,Contig:118:236.93:3p:1:4:1,Contig:182:246.59:5p:1:2:1
GP_4	Contig:114:282.36:1,Contig:12:268.206:1,Contig:139:334.707:1,Contig:156:225.778:1,Contig:170:282.715:1,Contig:175:255.176:1,Contig:179:325.225:1,Contig:208:247.879:1,Contig:210:339.459:1,Contig:211:251.593:1,Contig:235:196.082:1,Contig:246:160.831:1,Contig:257:191.523:1,Contig:265:225.642:1,Contig:272:226.413:1,Contig:283:195.634:1,Contig:303:328.985:1,Contig:31:100.742:1,Contig:32:122.523:1,Contig:52:290.893:1,Contig:53:256.11:1,Contig:103:125.146:3p:1:8:1,Contig:129:133.244:5p:1:5:1,Contig:129:133.244:5p:1:9:1,Contig:149:182.52:3p:1:1:1,Contig:177:234.435:5p:1:3:1,Contig:177:234.435:5p:1:4:1,Contig:204:210.097:3p:1:3:1,Contig:204:210.097:3p:1:4:1,Contig:204:210.097:5p:1:5:1,Contig:204:210.097:5p:1:6:1,Contig:204:210.097:5p:1:10:1,Contig:273:188.675:3p:1:8:1,Contig:273:188.675:3p:1:9:1,Contig:273:188.675:3p:1:10:1,Contig:303:328.985:5p:1:3:1,Contig:303:328.985:5p:1:5:1,Contig:303:328.985:5p:1:6:1,Contig:303:328.985:5p:1:7:1,Contig:303:328.985:5p:1:8:1
GP_unb_1	Contig:123:119.421:1
GP_unb_2	Contig:129:133.244:1
GP_unb_3	Contig:138:129.38:1
GP_unb_4	Contig:150:3637.89:1
GP_unb_5	Contig:166:205.03:1
GP_unb_6	Contig:206:86.7892:1
GP_unb_7	Contig:229:238.146:1
GP_unb_8	Contig:241:315.945:1
GP_unb_9	Contig:296:236.894:1
GP_unb_10	Contig:297:121.558:1
GP_unb_11	Contig:298:123.91:1
GP_unb_12	Contig:299:121.604:1
GP_unb_13	Contig:60:242.572:1
GP_unb_14	Contig:80:315.956:1
GP_unb_15	Contig:98:250.722:1
GP_unb_16	Contig:113:435.278:3p:1:20:1
GP_unb_17	Contig:113:435.278:3p:1:65:1
GP_unb_18	Contig:113:435.278:3p:1:67:1
GP_unb_19	Contig:113:435.278:3p:1:69:1
GP_unb_20	Contig:113:435.278:3p:1:71:1
GP_unb_21	Contig:113:435.278:3p:1:119:1
GP_unb_22	Contig:113:435.278:3p:1:121:1
GP_unb_23	Contig:113:435.278:3p:1:139:1
GP_unb_24	Contig:113:435.278:3p:1:142:1
GP_unb_25	Contig:113:435.278:3p:1:154:1
GP_unb_26	Contig:113:435.278:3p:1:155:1
GP_unb_27	Contig:113:435.278:3p:1:163:1
GP_unb_28	Contig:113:435.278:3p:1:198:1
GP_unb_29	Contig:113:435.278:3p:1:227:1
GP_unb_30	Contig:113:435.278:3p:1:229:1
GP_unb_31	Contig:116:120.257:5p:1:70:1
GP_unb_32	Contig:118:236.93:3p:1:18:1
GP_unb_33	Contig:129:133.244:5p:1:10:1
GP_unb_34	Contig:134:807.362:3p:1:7:1
GP_unb_35	Contig:138:129.38:5p:1:5:1
GP_unb_36	Contig:138:129.38:5p:1:10:1
GP_unb_37	Contig:165:257.897:3p:1:3:1
GP_unb_38	Contig:165:257.897:3p:1:4:1
GP_unb_39	Contig:171:235.663:5p:1:5:1
GP_unb_40	Contig:171:235.663:5p:1:6:1
GP_unb_41	Contig:171:235.663:5p:1:7:1
GP_unb_42	Contig:17:2468.94:5p:1:6:1
GP_unb_43	Contig:17:2468.94:5p:1:11:1
GP_unb_44	Contig:201:179.039:5p:1:5:1
GP_unb_45	Contig:204:210.097:5p:1:7:1
GP_unb_46	Contig:207:198.406:5p:1:3:1
GP_unb_47	Contig:223:185.419:3p:1:13:1
GP_unb_48	Contig:264:957.272:3p:1:12:1
GP_unb_49	Contig:264:957.272:3p:1:14:1
GP_unb_50	Contig:273:188.675:3p:1:7:1
GP_unb_51	Contig:76:245.988:3p:1:3:1
GP_unb_52	Contig:76:245.988:3p:1:4:1
GP_unb_53	Contig:8:210.418:3p:1:4:1
GP_unb_54	Contig:8:210.418:5p:1:3:1
GP_unb_55	Contig:8:210.418:5p:1:4:1
