plasmid	contigs
GP_unb_36,GP_unb_35,GP_unb_32,GP_unb_28,GP_0,GP_2,GP_unb_45,GP_unb_24,GP_unb_34,GP_unb_10,GP_unb_4,GP_unb_3,GP_unb_22,GP_unb_30,GP_unb_16,GP_unb_44,GP_unb_13,GP_unb_29,GP_unb_31,GP_unb_2,GP_unb_11,GP_unb_21,GP_unb_12,GP_unb_6,GP_unb_9,GP_1,GP_unb_39,GP_unb_33,GP_unb_1,GP_unb_14,GP_unb_41,GP_unb_17	293:1,289:1,262:1,258:1,7:1,27:1,29:1,56:1,99:1,100:1,126:1,140:1,147:1,149:1,151:1,160:1,175:1,176:1,184:1,190:1,193:1,196:1,199:1,201:1,211:1,279:1,285:1,287:1,294:1,304:1,305:1,339:1,114:1,133:1,346:1,246:1,284:1,220:1,202:1,142:1,244:1,260:1,229:1,345:1,224:1,259:1,261:1,111:1,222:1,243:1,223:1,214:1,219:1,86:1,130:1,132:1,135:1,150:1,155:1,166:1,168:1,173:1,179:1,181:1,182:1,197:1,215:1,233:1,247:1,250:1,256:1,274:1,291:1,295:1,296:1,307:1,308:1,327:1,328:1,303:1,281:1,40:1,225:1,332:1,231:1
GP_3,GP_unb_19,GP_unb_37,GP_unb_20,GP_unb_15,GP_unb_38	21:1,59:1,87:1,98:1,106:1,107:1,152:1,156:1,158:1,170:1,188:1,189:1,207:1,232:1,234:1,237:1,288:1,298:1,239:1,297:1,240:1,227:1,299:1
GP_4,GP_unb_42,GP_unb_27,GP_unb_43	90:1,118:1,124:1,154:1,342:1,257:1,343:1
GP_Isolated_0	113:1
GP_Isolated_1	137:1
GP_Isolated_2	139:1
GP_Isolated_3	178:1
GP_unb_5	208:1
GP_unb_8,GP_unb_26,GP_unb_25,GP_unb_7	218:1,252:1,251:1,217:1
GP_unb_18	235:1
GP_unb_23	245:1
GP_unb_40	314:1
