plasmid	contigs	copy_number
PBF_P1,PBF_P2	Contig:733:54.3843:3p:1:5:1,Contig:185:120.741:1,Contig:733:54.3843:3p:1:6:1,Contig:685:64.3058:1,Contig:720:59.5265:1	1.8289038579587211
PBF_P3	Contig:23:37.1879:1,Contig:410:84.0552:1	2.548708662509467
PBF_P4	Contig:834:70.8294:1	2.543894640545806
PBF_P5	Contig:746:63.5479:1	2.267940338111337
PBF_P30,PBF_P8,PBF_P6	Contig:784:45.3784:3p:1:3:1,Contig:971:57.7099:1,Contig:784:45.3784:3p:1:2:1,Contig:923:71.8322:1,Contig:532:36.7436:1,Contig:226:74.2266:1,Contig:56:61.0265:1	0.0
PBF_P7	Contig:242:84.683:1	2.407804030900748
PBF_P9	Contig:155:36.7331:1,Contig:155:36.7331:3p:1:11:1,Contig:155:36.7331:3p:1:7:1	1.1725976515655547
PBF_P10	Contig:476:40.1517:1	1.4412472870462598
PBF_P11	Contig:521:39.2671:1	1.41731301601646
PBF_P12	Contig:658:28.9102:1,Contig:975:30.7234:1	0.9807713766456982
PBF_P13	Contig:635:45.2051:1	1.3758841347652713
PBF_P14	Contig:1041:39.5813:1	1.2464329401922127
PBF_P15	Contig:59:30.5932:1	1.1024350654478958
PBF_P16	Contig:331:42.1262:1	1.2732615675812737
PBF_P17	Contig:700:33.0016:1	1.2043178534187873
PBF_P18	Contig:80:32.8046:1	1.2009033156426177
PBF_P19,PBF_P20	Contig:537:47.0107:1,Contig:166:32.3878:1,Contig:1010:50.8331:1	1.0663450442989415
PBF_P21	Contig:297:35.2255:1	1.2660446058643235
PBF_P22	Contig:1055:33.2711:1	1.0138403082809098
PBF_P23	Contig:1030:29.5068:1	1.040643647261927
PBF_P24	Contig:30:25.9514:1	0.9746230301630961
PBF_P35,PBF_P25	Contig:79:28.2329:1,Contig:326:32.8558:1	1.0306883292560087
PBF_P26	Contig:146:35.8581:1	1.0160673067835437
PBF_P27	Contig:190:33.7876:1	1.2297450922746282
PBF_P28	Contig:255:35.2448:1	0.9854126990686959
PBF_P29	Contig:901:38.0627:1	1.1160671587751971
PBF_P31	Contig:816:25.6659:1	0.9527676746198553
PBF_P32	Contig:578:22.7198:1	0.7807972524907955
PBF_P33	Contig:762:25.8506:1	0.9143012755599502
PBF_P34	Contig:418:28.6026:1	0.968008358485369
PBF_P36	Contig:510:23.4188:1	0.8446110158856328
PBF_P37	Contig:984:23.62:1	0.8340301677387983
PBF_P38	Contig:176:21.9309:1	0.8039525396341377
PBF_P39	Contig:77:22.5785:1	0.7436320864721911
PBF_P40	Contig:564:20.8887:1	0.7208015952145567
