plasmid	contigs
GP_Isolated_0	Contig:1018:6.97454:1
GP_Isolated_1	Contig:1052:8.62066:1
GP_Isolated_2	Contig:1062:7.72554:1
GP_Isolated_3	Contig:119:107.632:1
GP_Isolated_4	Contig:14:9.17576:1
GP_Isolated_5	Contig:184:8.78065:1
GP_0	Contig:185:120.741:1,Contig:685:64.3058:1,Contig:720:59.5265:1,Contig:733:54.3843:1,Contig:755:32.9349:1,Contig:733:54.3843:3p:1:5:1,Contig:733:54.3843:3p:1:6:1
GP_Isolated_6	Contig:219:11.1299:1
GP_4	Contig:226:74.2266:1,Contig:45:59.2806:1,Contig:532:36.7436:1,Contig:56:61.0265:1,Contig:784:45.3784:1,Contig:923:71.8322:1,Contig:971:57.7099:1,Contig:784:45.3784:3p:1:2:1,Contig:784:45.3784:3p:1:3:1
GP_Isolated_7	Contig:230:8.84895:1
GP_1	Contig:23:37.1879:1,Contig:410:84.0552:1
GP_Isolated_8	Contig:242:84.683:1
GP_unb_3,GP_2,GP_unb_1	Contig:836:6.5522:1,Contig:291:46.58:1,Contig:34:12.5969:1,Contig:364:80.6601:1,Contig:37:11.9434:1,Contig:455:35.104:1,Contig:804:28.4333:1,Contig:893:24.9821:1,Contig:290:289.77:5p:1:7:1,Contig:290:289.77:5p:1:12:1,Contig:290:289.77:1
GP_Isolated_9	Contig:296:6.17436:1
GP_3	Contig:2:41.9043:Circ:1
GP_Isolated_10	Contig:337:7.53445:1
GP_Isolated_11	Contig:343:5.65356:1
GP_Isolated_12	Contig:350:5.0938:1
GP_Isolated_13	Contig:378:8.33869:1
GP_unb_2	Contig:379:31.8114:1
GP_Isolated_14	Contig:428:7.97447:1
GP_Isolated_15	Contig:456:5.55242:1
GP_Isolated_16	Contig:464:7.70248:1
GP_Isolated_17	Contig:507:7.47957:1
GP_Isolated_18	Contig:530:6.66861:1
GP_Isolated_19	Contig:535:11.9378:1
GP_Isolated_20	Contig:57:11.8486:1
GP_Isolated_21	Contig:585:7.57398:1
GP_Isolated_22	Contig:634:5.7628:1
GP_Isolated_23	Contig:653:6.9838:1
GP_Isolated_24	Contig:666:5.61834:1
GP_Isolated_25	Contig:669:6.4492:1
GP_Isolated_26	Contig:691:32.1816:1
GP_Isolated_27	Contig:736:9.56674:1
GP_Isolated_28	Contig:772:3.81854:1
GP_Isolated_29	Contig:788:4.55513:1
GP_Isolated_30	Contig:791:8.40462:1
GP_Isolated_31	Contig:795:3.56897:1
GP_Isolated_32	Contig:824:5.90313:1
GP_Isolated_33	Contig:834:70.8294:1
GP_Isolated_34	Contig:856:6.77813:1
GP_Isolated_35	Contig:867:4.39034:1
GP_Isolated_36	Contig:870:8.22544:1
GP_Isolated_37	Contig:888:10.355:1
GP_Isolated_38	Contig:904:7.23964:1
GP_Isolated_39	Contig:909:7.345:1
GP_Isolated_40	Contig:91:9.81238:1
GP_Isolated_41	Contig:933:4.97541:1
GP_Isolated_42	Contig:959:4.66757:1
GP_unb_5,GP_unb_4	Contig:573:335.91:3p:1:14:1,Contig:573:335.91:3p:1:6:1
