plasmid	contigs
GP_0	19:1,20:1,21:1,22:1,24:1,25:1,26:1,27:1,29:1,31:1,32:1,34:1,36:1,37:1,53:1,55:1,66:1,91:1,94:1
GP_1	30:1,48:1,79:1
GP_2	33:1,39:1,65:1,81:1
GP_unb_1	41:1
GP_unb_2	42:1
GP_unb_3	43:1
GP_unb_4	44:1
GP_unb_5	45:1
GP_unb_6	47:1
GP_unb_7	49:1
GP_unb_8	51:1
GP_unb_9	54:1
GP_unb_10	56:1
GP_unb_11	57:1
GP_unb_12	58:1
GP_unb_13	59:1
GP_unb_14	60:1
GP_unb_15	61:1
GP_unb_16	62:1
GP_unb_17	63:1
GP_unb_18	64:1
GP_unb_19	68:1
GP_unb_20	70:1
GP_unb_21	71:1
GP_unb_22	72:1
GP_unb_23	75:1
GP_unb_24	76:1
GP_unb_25	78:1
GP_unb_26	80:1
GP_unb_27	85:1
GP_unb_28	86:1
GP_unb_29	87:1
GP_unb_30	88:1
GP_unb_31	89:1
GP_unb_32	90:1
GP_unb_33	93:1
