plasmid	contigs
GP_Isolated_0	Contig:10:657.687:1
GP_0	Contig:13:220.215:1,Contig:3:206.687:1,Contig:40:407.902:1,Contig:43:242.812:1,Contig:57:220.227:1,Contig:59:445.674:1,Contig:7:218.982:1,Contig:13:220.215:3p:1:3:1,Contig:13:220.215:3p:1:8:1,Contig:13:220.215:3p:1:9:1
GP_1	Contig:18:490.323:1,Contig:26:257.49:1,Contig:30:361.719:1,Contig:31:363.112:1,Contig:38:316.395:1
GP_2	Contig:1:2706.19:Circ:1
GP_3	Contig:33:1055.18:1,Contig:61:2200.55:1
GP_4	Contig:37:1118.78:1
GP_unb_1	Contig:16:580.023:5p:1:14:1
GP_unb_2	Contig:16:580.023:5p:1:17:1
GP_unb_3	Contig:16:580.023:5p:1:18:1
GP_unb_4	Contig:16:580.023:5p:1:19:1
GP_unb_5	Contig:60:508.749:3p:1:3:1
GP_unb_6	Contig:60:508.749:3p:1:4:1
GP_unb_7	Contig:63:463.969:3p:1:3:1
GP_unb_8	Contig:63:463.969:3p:1:4:1
