plasmid	contigs
GP_1	Contig:11:69.4384:1,Contig:18:33.8199:1,Contig:22:31.4716:1,Contig:25:30.6049:1,Contig:41:54.7843:1,Contig:78:69.9411:1,Contig:33:54.5772:3p:1:9:1,Contig:33:54.5772:3p:1:12:1,Contig:66:31.37:5p:1:2:1
GP_3	Contig:12:217.916:1,Contig:30:227.766:1,Contig:32:226.066:1
GP_0	Contig:15:45.0926:1,Contig:21:60.9598:1,Contig:31:28.607:1,Contig:38:37.1414:1,Contig:57:29.101:1,Contig:70:206.585:1,Contig:72:44.9642:1,Contig:16:66.5758:5p:1:11:1,Contig:16:66.5758:5p:1:12:1
GP_2	Contig:26:23.598:1,Contig:27:26.4301:1,Contig:28:27.8213:1,Contig:79:82.2923:1
GP_Isolated_0	Contig:29:17.373:1
GP_unb_1	Contig:54:33.7355:1
GP_4	Contig:62:46.3777:1,Contig:65:95.4888:1,Contig:68:65.2945:1,Contig:6:59.0559:1,Contig:79:82.2923:1,Contig:14:27.9795:3p:1:18:1,Contig:64:61.5632:5p:1:2:1,Contig:64:61.5632:5p:1:7:1
GP_Isolated_1	Contig:67:26.3845:1
GP_Isolated_2	Contig:7:34.6803:1
GP_unb_2	Contig:16:66.5758:5p:1:13:1
GP_unb_3	Contig:16:66.5758:5p:1:24:1
GP_unb_4	Contig:1:28.109:3p:1:3:1
GP_unb_5	Contig:52:36.4431:3p:1:3:1
GP_unb_6	Contig:52:36.4431:3p:1:4:1
GP_unb_7	Contig:58:33.7007:3p:1:3:1
GP_unb_8	Contig:64:61.5632:5p:1:5:1
