plasmid	contigs
GP_Isolated_0	Contig:11:80.2966:1
GP_1	Contig:12:44.6232:1,Contig:15:144.351:1,Contig:19:47.1781:1,Contig:46:50.6651:1,Contig:77:77.5819:1,Contig:7:39.5213:1,Contig:8:123.373:1,Contig:12:44.6232:3p:1:6:1,Contig:12:44.6232:3p:1:8:1,Contig:19:47.1781:5p:1:6:1
GP_Isolated_1	Contig:22:80.8453:1
GP_Isolated_2	Contig:37:37.8467:1
GP_Isolated_3	Contig:39:39.6904:1
GP_Isolated_4	Contig:4:51.8691:1
GP_0	Contig:10:466.7:3p:1:5:1,Contig:10:466.7:3p:1:6:1
GP_unb_1	Contig:12:44.6232:3p:1:14:1
GP_unb_2	Contig:12:44.6232:3p:1:16:1
GP_unb_3	Contig:20:58.0214:3p:1:20:1
GP_unb_4	Contig:20:58.0214:3p:1:23:1
GP_unb_5	Contig:23:62.1194:3p:1:3:1
GP_unb_6	Contig:2:108.778:3p:1:7:1
GP_unb_7	Contig:59:458.215:3p:1:2:1
GP_unb_8	Contig:59:458.215:3p:1:4:1
GP_unb_9	Contig:59:458.215:3p:1:10:1
GP_unb_10	Contig:73:516.593:5p:1:4:1
GP_unb_11	Contig:73:516.593:5p:1:5:1
