plasmid	contigs
PBF_P1	85:1,42:1,88:1,54:1,75:1,90:1,64:1,16:1,92:1,40:1,58:1,83:1,87:1,57:1,33:1,30:1,76:1,61:1,34:1,56:1,79:1,53:1,67:1,99:1,51:1,93:1,94:1,77:1,26:1,59:1,97:1,36:1,39:1,37:1,89:1,71:1,38:1
PBF_P2	85:1,42:1,75:1,90:1,92:1,83:1,57:1,30:1,52:1,76:1,34:1,79:1,53:1,99:1,51:1,93:1,94:1,77:1,26:1,59:1,39:1,89:1,71:1
PBF_P3	44:1
PBF_P4	85:1,42:1,75:1,90:1,92:1,83:1,30:1,52:1,76:1,34:1,79:1,99:1,93:1,77:1,59:1,27:1,89:1,71:1
PBF_P5	99:1,85:1,42:1,93:1,30:1,75:1,41:1,76:1,90:1,77:1,89:1,92:1,71:1,83:1,79:1,27:1
PBF_P6	45:1
PBF_P7	48:1
PBF_P8	99:1,85:1,93:1,30:1,75:1,52:1,76:1,90:1,41:1,77:1,92:1,71:1,83:1,79:1,27:1
PBF_P9	85:1,93:1,41:1,76:1,90:1,77:1,92:1,71:1,83:1,79:1,27:1
PBF_P10	49:1
PBF_P11	47:1
