plasmid	contigs
GP_0	Contig:10:522.158:1,Contig:15:308.774:1,Contig:17:522.357:1,Contig:19:469.238:1,Contig:20:5933.01:1,Contig:31:275.65:1,Contig:32:292.238:1,Contig:33:253.587:1,Contig:34:243.599:1,Contig:51:242.96:1,Contig:53:237.626:1,Contig:55:502.046:1,Contig:60:212.631:1,Contig:70:257.493:1,Contig:71:238.873:1,Contig:76:270.451:1,Contig:7:535.357:1,Contig:80:222.253:1,Contig:83:243.489:1,Contig:39:894.199:5p:1:5:1,Contig:39:894.199:5p:1:23:1,Contig:39:894.199:5p:1:28:1,Contig:39:894.199:5p:1:33:1,Contig:41:254.724:3p:1:5:1,Contig:41:254.724:3p:1:6:1,Contig:41:254.724:3p:1:9:1,Contig:57:1700.66:5p:1:5:1
GP_3	Contig:18:1212.56:1,Contig:35:577.271:1,Contig:36:675.633:1
GP_1	Contig:1:914.382:Circ:1
GP_2	Contig:21:247.231:1,Contig:23:611.046:1,Contig:56:246.208:1,Contig:6:569.277:1,Contig:37:1688.49:3p:1:5:1
GP_unb_1	Contig:38:1740.99:1
GP_Isolated_0	Contig:48:240.762:1
GP_unb_2	Contig:4:239.022:1
GP_unb_3	Contig:66:252.551:1
GP_Isolated_1	Contig:67:200.179:1
GP_Isolated_2	Contig:74:271.906:1
GP_Isolated_3	Contig:9:254.7:1
GP_unb_4	Contig:57:1700.66:5p:1:13:1
GP_unb_5	Contig:81:1650.48:3p:1:2:1
GP_unb_6	Contig:81:1650.48:3p:1:4:1
