plasmid	contigs
GP_Isolated_0	32:1
GP_0	41:1,61:1,65:1,72:1,73:1,74:1,77:1,88:1,89:1,91:1,93:1,101:1,103:1,111:1,112:1,116:1,118:1,121:1,134:1,158:1,164:1,180:1,182:1,183:1,187:1,234:1,238:1,255:1,292:1,298:1
GP_Isolated_1	60:1
GP_unb_1	62:1
GP_1	79:1,85:1,92:1,110:1,226:1,286:1
GP_2	82:1
GP_unb_2	138:1
GP_unb_3	140:1
GP_unb_4	142:1
GP_unb_5	144:1
GP_unb_6	145:1
GP_unb_7	146:1
GP_unb_8	147:1
GP_unb_9	148:1
GP_unb_10	162:1
GP_unb_11	163:1
GP_unb_12	166:1
GP_unb_13	189:1
GP_unb_14	218:1
GP_unb_15	219:1
GP_unb_16	257:1
GP_unb_17	259:1
GP_unb_18	267:1
GP_unb_19	294:1
GP_unb_20	295:1
