plasmid	contigs
GP_unb_15,GP_unb_49,GP_unb_30,GP_unb_2,GP_unb_27,GP_unb_48,GP_unb_41,GP_unb_44,GP_0	166:1,295:1,217:1,139:1,208:1,294:1,257:1,267:1,18:1,72:1,73:1,74:1,84:1,86:1,94:1,96:1,100:1,104:1,111:1,112:1,116:1,118:1,121:1,125:1,126:1,129:1,132:1,157:1,185:1,187:1,191:1,221:1,231:1,235:1,238:1,255:1,289:1,298:1
GP_Isolated_0	32:1
GP_unb_23,GP_1,GP_unb_9,GP_unb_39	200:1,41:1,63:1,65:1,68:1,71:1,75:1,76:1,77:1,80:1,88:1,89:1,91:1,93:1,101:1,103:1,105:1,124:1,134:1,149:1,158:1,164:1,165:1,182:1,234:1,265:1,276:1,292:1,151:1,249:1
GP_Isolated_1	57:1
GP_Isolated_2	60:1
GP_Isolated_3	69:1
GP_unb_26,GP_unb_19,GP_2,GP_unb_12,GP_unb_17,GP_unb_45,GP_unb_40,GP_unb_50,GP_unb_16,GP_unb_37,GP_unb_1,GP_unb_34,GP_unb_42	206:1,189:1,79:1,83:1,85:1,95:1,108:1,110:1,114:1,115:1,119:1,133:1,160:1,222:1,226:1,253:1,269:1,159:1,171:1,288:1,252:1,297:1,169:1,245:1,138:1,232:1,261:1
GP_3	82:1
GP_Isolated_4	90:1
GP_unb_21,GP_unb_10,GP_unb_32,GP_unb_38,GP_unb_4,GP_unb_18,GP_unb_20,GP_unb_3,GP_unb_7,GP_unb_46,GP_unb_31	194:1,152:1,219:1,247:1,144:1,175:1,193:1,142:1,147:1,291:1,218:1
GP_unb_5	145:1
GP_unb_6	146:1
GP_unb_8	148:1
GP_unb_11	156:1
GP_unb_13	162:1
GP_unb_14	163:1
GP_unb_22	199:1
GP_unb_24	202:1
GP_unb_25	203:1
GP_unb_28	212:1
GP_unb_29	215:1
GP_unb_33	223:1
GP_unb_35	240:1
GP_unb_36	243:1
GP_unb_43	262:1
GP_unb_47	293:1
