plasmid	contigs
GP_1	34:1,39:1,42:1,49:1,87:1,99:1,101:1,108:1,117:1,120:1,124:1,126:1,143:1,144:1,170:1,184:1,195:1,218:1,232:1,256:1,263:1,275:1,303:1,313:1,317:1,321:1,329:1,357:1,372:1,376:1
GP_3	91:1,97:1,111:1,127:1,130:1,132:1,145:1,184:1,189:1,375:1
GP_0	98:1,100:1,102:1,103:1,105:1,169:1,254:1,319:1
GP_2	104:1,107:1,112:1,114:1,115:1,119:1,123:1,128:1,129:1,138:1,178:1,179:1,201:1,225:1,226:1,245:1,264:1,269:1,288:1,291:1,296:1,312:1,349:1
GP_unb_1	106:1
GP_unb_2	140:1
GP_unb_3	141:1
GP_unb_4	142:1
GP_unb_5	146:1
GP_unb_6	147:1
GP_unb_7	148:1
GP_unb_8	149:1
GP_unb_9	150:1
GP_unb_10	152:1
GP_unb_11	153:1
GP_unb_12	154:1
GP_unb_13	155:1
GP_unb_14	156:1
GP_unb_15	157:1
GP_unb_16	158:1
GP_unb_17	160:1
GP_unb_18	161:1
GP_unb_19	163:1
GP_unb_20	164:1
GP_unb_21	165:1
GP_unb_22	166:1
GP_unb_23	167:1
GP_unb_24	168:1
GP_unb_25	172:1
GP_unb_26	173:1
GP_unb_27	176:1
GP_unb_28	177:1
GP_unb_29	182:1
GP_unb_30	185:1
GP_unb_31	187:1
GP_unb_32	188:1
GP_unb_33	190:1
GP_unb_34	193:1
GP_unb_35	194:1
GP_unb_36	196:1
GP_unb_37	198:1
GP_unb_38	199:1
GP_unb_39	200:1
GP_unb_40	203:1
GP_unb_41	204:1
GP_unb_42	205:1
GP_unb_43	206:1
GP_unb_44	207:1
GP_unb_45	211:1
GP_unb_46	212:1
GP_unb_47	213:1
GP_unb_48	214:1
GP_unb_49	215:1
GP_unb_50	219:1
GP_unb_51	220:1
GP_unb_52	224:1
GP_unb_53	227:1
GP_unb_54	228:1
GP_unb_55	233:1
GP_unb_56	234:1
GP_unb_57	236:1
GP_unb_58	239:1
GP_unb_59	241:1
GP_unb_60	242:1
GP_unb_61	249:1
GP_unb_62	250:1
GP_unb_63	251:1
GP_unb_64	253:1
GP_unb_65	261:1
GP_unb_66	268:1
GP_unb_67	273:1
GP_unb_68	276:1
GP_unb_69	278:1
GP_unb_70	279:1
GP_unb_71	281:1
GP_unb_72	284:1
GP_unb_73	285:1
GP_unb_74	286:1
GP_unb_75	290:1
GP_unb_76	292:1
GP_unb_77	293:1
GP_unb_78	294:1
GP_unb_79	295:1
GP_unb_80	299:1
GP_unb_81	306:1
GP_unb_82	307:1
GP_unb_83	308:1
GP_unb_84	310:1
GP_unb_85	311:1
GP_unb_86	314:1
GP_unb_87	316:1
GP_unb_88	318:1
GP_unb_89	322:1
GP_unb_90	326:1
GP_unb_91	328:1
GP_unb_92	332:1
GP_unb_93	333:1
GP_unb_94	337:1
GP_unb_95	338:1
GP_unb_96	339:1
GP_unb_97	348:1
GP_unb_98	354:1
GP_unb_99	355:1
GP_unb_100	358:1
GP_unb_101	359:1
GP_unb_102	360:1
GP_unb_103	362:1
GP_unb_104	363:1
GP_unb_105	364:1
GP_unb_106	367:1
GP_unb_107	368:1
GP_unb_108	374:1
GP_unb_109	377:1
GP_unb_110	378:1
GP_unb_111	379:1
GP_unb_112	382:1
GP_unb_113	385:1
GP_unb_114	386:1
