plasmid	contigs
PBF_P1	Contig:3:11760.1:Circ:1
PBF_P2	Contig:62:8126.19:1
PBF_P3	Contig:17:139.936:5p:1:36:1,Contig:12:344.685:1,Contig:80:1426.47:1,Contig:17:139.936:5p:1:29:1,Contig:17:139.936:5p:1:22:1,Contig:68:238.821:1,Contig:87:360.921:1,Contig:23:263.6:1,Contig:44:592.604:1,Contig:47:611.584:1,Contig:64:235.043:1,Contig:17:139.936:5p:1:28:1,Contig:76:273.176:1,Contig:17:139.936:5p:1:30:1,Contig:17:139.936:5p:1:41:1,Contig:23:263.6:3p:1:5:1,Contig:16:324.166:1,Contig:72:314.92:1,Contig:17:139.936:5p:1:14:1,Contig:41:296.277:1,Contig:22:240.45:1,Contig:17:139.936:5p:1:44:1,Contig:53:341.521:1,Contig:86:342.822:1,Contig:26:285.255:5p:1:4:1,Contig:8:259.877:1,Contig:19:145.992:5p:1:6:1,Contig:27:217.148:1,Contig:18:271.988:1,Contig:17:139.936:5p:1:38:1,Contig:74:254.222:1,Contig:24:227.093:1,Contig:56:679.98:1,Contig:75:460.149:1,Contig:4:248.441:1,Contig:17:139.936:5p:1:40:1,Contig:17:139.936:5p:1:20:1,Contig:45:336.76:1,Contig:26:285.255:5p:1:12:1,Contig:17:139.936:5p:1:24:1,Contig:19:145.992:5p:1:7:1,Contig:17:139.936:5p:1:39:1,Contig:17:139.936:5p:1:17:1,Contig:88:330.489:1
PBF_P4	Contig:1:2487.24:Circ:1
PBF_P5	Contig:17:139.936:5p:1:41:1,Contig:55:249.082:1,Contig:23:263.6:3p:1:5:1,Contig:41:296.277:1,Contig:17:139.936:5p:1:14:1,Contig:17:139.936:5p:1:38:1,Contig:17:139.936:5p:1:44:1,Contig:24:227.093:1,Contig:56:679.98:1,Contig:17:139.936:5p:1:39:1,Contig:17:139.936:5p:1:40:1,Contig:76:273.176:1,Contig:58:245.861:1,Contig:8:259.877:1
PBF_P6	Contig:17:139.936:5p:1:30:1,Contig:23:263.6:3p:1:5:1,Contig:17:139.936:5p:1:29:1,Contig:27:217.148:1,Contig:18:271.988:1,Contig:19:145.992:5p:1:7:1,Contig:23:263.6:1,Contig:64:235.043:1,Contig:19:145.992:5p:1:6:1
PBF_P7	Contig:12:344.685:1,Contig:45:336.76:1,Contig:80:1426.47:1,Contig:72:314.92:1,Contig:26:285.255:5p:1:12:1,Contig:26:285.255:1,Contig:53:341.521:1,Contig:26:285.255:5p:1:5:1,Contig:75:460.149:1,Contig:26:285.255:5p:1:4:1,Contig:88:330.489:1
PBF_P8	Contig:17:139.936:5p:1:30:1,Contig:17:139.936:5p:1:36:1,Contig:17:139.936:5p:1:41:1,Contig:17:139.936:5p:1:29:1,Contig:17:139.936:5p:1:14:1,Contig:41:296.277:1,Contig:74:254.222:1,Contig:22:240.45:1,Contig:24:227.093:1,Contig:17:139.936:5p:1:17:1,Contig:17:139.936:5p:1:28:1,Contig:17:139.936:5p:1:20:1
PBF_P9	Contig:26:285.255:1,Contig:26:285.255:5p:1:5:1,Contig:75:460.149:1,Contig:26:285.255:5p:1:4:1
PBF_P10	Contig:5:280.24:1,Contig:17:139.936:5p:1:14:1,Contig:17:139.936:5p:1:38:1,Contig:17:139.936:5p:1:44:1,Contig:21:235.239:1
PBF_P11	Contig:55:249.082:1,Contig:23:263.6:3p:1:5:1,Contig:63:266.286:1,Contig:56:679.98:1,Contig:58:245.861:1
PBF_P12	Contig:17:139.936:5p:1:30:1,Contig:17:139.936:5p:1:41:1,Contig:17:139.936:5p:1:14:1,Contig:41:296.277:1,Contig:22:240.45:1,Contig:24:227.093:1,Contig:17:139.936:5p:1:28:1
PBF_P13	Contig:80:1426.47:1,Contig:72:314.92:1,Contig:26:285.255:5p:1:12:1,Contig:86:342.822:1,Contig:75:460.149:1,Contig:26:285.255:5p:1:4:1
PBF_P14	Contig:80:1426.47:1,Contig:72:314.92:1,Contig:26:285.255:5p:1:12:1,Contig:26:285.255:5p:1:4:1
