plasmid	contigs
GP_0	Contig:100:155.818:1,Contig:113:168.777:1,Contig:121:6796.17:1,Contig:26:3679.9:1,Contig:45:168.794:1,Contig:46:3724.28:1,Contig:48:146.387:1,Contig:74:152.005:1,Contig:85:1027.71:1,Contig:98:483.487:1,Contig:26:3679.9:3p:1:3:1,Contig:46:3724.28:3p:1:33:1
GP_1	Contig:106:326.17:1,Contig:115:305.365:1,Contig:132:138.815:1,Contig:25:211.225:1,Contig:26:3679.9:1,Contig:27:179.787:1,Contig:28:757.5:1,Contig:41:358.386:1,Contig:66:213.191:1,Contig:72:161.014:1,Contig:79:316.12:1,Contig:80:449.041:1,Contig:82:303.078:1,Contig:86:301.336:1,Contig:94:153.145:1,Contig:98:483.487:1
GP_2	Contig:108:307.827:1,Contig:13:310.261:1,Contig:26:3679.9:1,Contig:46:3724.28:1,Contig:71:518.911:1,Contig:97:311.145:1,Contig:99:479.935:1,Contig:46:3724.28:3p:1:32:1
GP_3	Contig:121:6796.17:1,Contig:2:138.445:1,Contig:31:130.051:1,Contig:52:800.66:1,Contig:9:142.927:1,Contig:59:456.555:5p:1:22:1,Contig:60:184.29:5p:1:6:1,Contig:60:184.29:5p:1:16:1,Contig:60:184.29:5p:1:19:1,Contig:60:184.29:5p:1:27:1
GP_unb_1	Contig:122:592.83:1
GP_unb_2	Contig:12:156.987:1
GP_4	Contig:24:89.6726:1,Contig:28:757.5:1,Contig:38:92.1898:1,Contig:52:800.66:1,Contig:75:92.7877:1,Contig:24:89.6726:5p:1:3:1
GP_unb_3	Contig:50:122.773:1
GP_unb_4	Contig:57:1057.11:1
GP_unb_5	Contig:26:3679.9:3p:1:42:1
GP_unb_6	Contig:26:3679.9:3p:1:43:1
GP_unb_7	Contig:59:456.555:5p:1:9:1
GP_unb_8	Contig:59:456.555:5p:1:13:1
GP_unb_9	Contig:6:266.568:3p:1:3:1
GP_unb_10	Contig:6:266.568:3p:1:4:1
GP_unb_11	Contig:70:1034.64:3p:1:2:1
GP_unb_12	Contig:70:1034.64:3p:1:4:1
GP_unb_13	Contig:85:1027.71:3p:1:3:1
GP_unb_14	Contig:85:1027.71:3p:1:4:1
