plasmid	contigs
GP_0	Contig:14:184.862:1,Contig:15:82.4344:1,Contig:19:1121.78:1,Contig:21:79.705:1,Contig:26:79.4545:1,Contig:27:83.2885:1,Contig:31:83.8017:1,Contig:32:80.8123:1,Contig:3:1049.44:1,Contig:42:77.2286:1,Contig:44:81.8694:1,Contig:49:1072.26:1,Contig:4:222.137:1,Contig:54:86.4758:1,Contig:55:76.7877:1,Contig:56:80.5013:1,Contig:59:105.854:1,Contig:5:102.366:1,Contig:64:75.608:1,Contig:65:72.6055:1,Contig:66:155.048:1,Contig:6:202.036:1,Contig:70:87.9828:1,Contig:71:75.9439:1,Contig:74:1061.42:1,Contig:75:70.7743:1,Contig:77:147.387:1,Contig:79:92.7695:1,Contig:84:89.4807:1,Contig:90:77.2704:1,Contig:93:153.263:1,Contig:9:95.9212:1,Contig:10:74.8572:3p:1:19:1,Contig:10:74.8572:3p:1:24:1,Contig:10:74.8572:3p:1:25:1,Contig:10:74.8572:3p:1:45:1,Contig:10:74.8572:3p:1:120:1,Contig:14:184.862:3p:1:27:1,Contig:14:184.862:3p:1:29:1,Contig:14:184.862:3p:1:41:1,Contig:14:184.862:3p:1:46:1,Contig:26:79.4545:3p:1:10:1,Contig:26:79.4545:3p:1:19:1,Contig:26:79.4545:3p:1:20:1,Contig:31:83.8017:5p:1:3:1,Contig:47:92.0056:3p:1:9:1,Contig:91:82.6336:3p:1:3:1
GP_unb_1	Contig:58:332.518:1
GP_unb_2	Contig:63:82.5519:1
GP_unb_3	Contig:10:74.8572:3p:1:57:1
GP_unb_4	Contig:10:74.8572:3p:1:82:1
GP_unb_5	Contig:10:74.8572:3p:1:114:1
GP_unb_6	Contig:10:74.8572:3p:1:122:1
GP_unb_7	Contig:10:74.8572:3p:1:127:1
GP_unb_8	Contig:10:74.8572:3p:1:142:1
GP_unb_9	Contig:10:74.8572:3p:1:148:1
GP_unb_10	Contig:10:74.8572:3p:1:152:1
GP_unb_11	Contig:10:74.8572:3p:1:153:1
GP_unb_12	Contig:14:184.862:3p:1:28:1
GP_unb_13	Contig:14:184.862:3p:1:34:1
GP_unb_14	Contig:31:83.8017:5p:1:9:1
GP_unb_15	Contig:34:82.7586:5p:1:11:1
