plasmid	contigs
GP_0	Contig:13:88.7441:1,Contig:19:1121.78:1,Contig:1:591.548:1,Contig:3:1049.44:1,Contig:45:114.414:1,Contig:49:1072.26:1,Contig:4:222.137:1,Contig:5:102.366:1,Contig:62:169.886:1,Contig:70:87.9828:1,Contig:74:1061.42:1,Contig:76:365.668:1,Contig:94:79.7148:1,Contig:10:74.8572:3p:1:45:1,Contig:10:74.8572:3p:1:156:1,Contig:14:184.862:3p:1:27:1,Contig:14:184.862:3p:1:29:1,Contig:14:184.862:3p:1:49:1,Contig:31:83.8017:5p:1:3:1
GP_unb_1	Contig:42:77.2286:1
GP_unb_2	Contig:58:332.518:1
GP_unb_3	Contig:10:74.8572:3p:1:57:1
GP_unb_4	Contig:10:74.8572:3p:1:82:1
GP_unb_5	Contig:10:74.8572:3p:1:114:1
GP_unb_6	Contig:10:74.8572:3p:1:122:1
GP_unb_7	Contig:10:74.8572:3p:1:127:1
GP_unb_8	Contig:14:184.862:3p:1:28:1
GP_unb_9	Contig:31:83.8017:5p:1:9:1
