plasmid	contigs
GP_unb_1	Contig:110:30.3153:1
GP_1	Contig:116:127.68:1,Contig:143:81.3506:1,Contig:200:69.6073:1,Contig:42:189:1,Contig:67:74.7398:1,Contig:6:756.856:1,Contig:200:69.6073:3p:1:6:1
GP_0	Contig:11:76.7987:1,Contig:130:19.8434:1,Contig:155:19.8144:1,Contig:157:21.2545:1,Contig:171:54.4819:1,Contig:18:19.7973:1,Contig:199:82.1119:1,Contig:205:23.8857:1,Contig:228:23.6335:1,Contig:229:22.0695:1,Contig:41:22.172:1,Contig:55:21.3862:1,Contig:73:26.15:1,Contig:11:76.7987:5p:1:13:1,Contig:11:76.7987:5p:1:25:1,Contig:11:76.7987:5p:1:26:1,Contig:11:76.7987:5p:1:27:1,Contig:130:19.8434:3p:1:14:1,Contig:163:31.4844:3p:1:3:1
GP_2	Contig:137:63.7392:1,Contig:156:22.7382:1,Contig:186:18.825:1
GP_Isolated_0	Contig:142:24.4599:1
GP_unb_2	Contig:190:34.3207:1
GP_3	Contig:1:521.075:Circ:1
GP_unb_3	Contig:22:32.1826:1
GP_4	Contig:2:241.62:Circ:1
GP_Isolated_1	Contig:38:18.741:1
GP_unb_4	Contig:8:19.2127:1
GP_unb_5	Contig:93:21.0781:1
GP_unb_6	Contig:130:19.8434:3p:1:9:1
