plasmid	contigs
GP_Isolated_0	Contig:113:8.22578:1
GP_Isolated_1	Contig:12:8.36526:1
GP_0	Contig:1:46.299:Circ:1
GP_Isolated_2	Contig:26:9.97435:1
GP_1	Contig:2:1044.51:Circ:1
GP_2,GP_unb_1	Contig:31:230.968:1,Contig:51:52.3805:1,Contig:58:229.742:1,Contig:100:92.1393:3p:1:11:1,Contig:100:92.1393:3p:1:12:1,Contig:100:92.1393:3p:1:13:1,Contig:100:92.1393:3p:1:26:1,Contig:37:93.1577:3p:1:8:1,Contig:100:92.1393:3p:1:15:1
GP_Isolated_3	Contig:36:8.96474:1
GP_Isolated_4	Contig:43:9.21088:1
GP_Isolated_5	Contig:68:8.00974:1
GP_Isolated_6	Contig:80:6.89316:1
GP_Isolated_7	Contig:99:7.75614:1
