plasmid	contigs
GP_2	15:1
GP_0	42:1,46:1,48:1,63:1,65:1,68:1,75:1,77:1,78:1,82:1,84:1,86:1,88:1,90:1,91:1,92:1,94:1,96:1,97:1,98:1,99:1,101:1,102:1,103:1,104:1,106:1,107:1,108:1,109:1,111:1,115:1,116:1,117:1,118:1,119:1,120:1,121:1,123:1,125:1,126:1,127:1,128:1,129:1,130:1,131:1,132:1,133:1,134:1,135:1,139:1,140:1,150:1,154:1,158:1,159:1,169:1,171:1,177:1,184:1,185:1,192:1,193:1,194:1,195:1,197:1,199:1,200:1,203:1,205:1
GP_1	105:1
GP_unb_1	136:1
GP_unb_2	143:1
GP_unb_3	144:1
GP_unb_4	148:1
GP_unb_5	149:1
GP_unb_6	151:1
GP_unb_7	152:1
GP_unb_8	155:1
GP_unb_9	156:1
GP_unb_10	157:1
GP_unb_11	160:1
GP_unb_12	161:1
GP_unb_13	162:1
GP_unb_14	163:1
GP_unb_15	164:1
GP_unb_16	165:1
GP_unb_17	166:1
GP_unb_18	172:1
GP_unb_19	173:1
GP_unb_20	174:1
GP_unb_21	175:1
GP_unb_22	176:1
GP_unb_23	178:1
GP_unb_24	179:1
GP_unb_25	180:1
GP_unb_26	181:1
GP_unb_27	183:1
GP_unb_28	187:1
GP_unb_29	190:1
GP_unb_30	191:1
GP_unb_31	198:1
GP_unb_32	201:1
