plasmid	contigs
GP_Isolated_0	91:1
GP_unb_1	104:1
GP_0	134:1
GP_Isolated_1	141:1
GP_Isolated_2	158:1
GP_Isolated_3	170:1
GP_Isolated_4	175:1
GP_Isolated_5	179:1
GP_Isolated_6	181:1
GP_1	203:1,275:1,288:1,292:1
GP_Isolated_7	204:1
GP_unb_2	212:1
GP_unb_3	221:1
GP_Isolated_8	222:1
GP_Isolated_9	223:1
GP_Isolated_10	225:1
GP_Isolated_11	229:1
GP_Isolated_12	231:1
GP_Isolated_13	234:1
GP_Isolated_14	235:1
GP_Isolated_15	239:1
GP_Isolated_16	242:1
GP_Isolated_17	245:1
GP_unb_4	257:1
GP_Isolated_18	270:1
GP_Isolated_19	272:1
GP_Isolated_20	278:1
GP_Isolated_21	279:1
GP_Isolated_22	285:1
GP_unb_5	289:1
GP_unb_6	298:1
GP_unb_7	305:1
GP_unb_8	306:1
GP_unb_9	308:1
GP_unb_10	309:1
GP_unb_11	311:1
GP_unb_12	312:1
GP_unb_13	326:1
GP_unb_14	334:1
