plasmid	contigs
PBF_P1	134:1
PBF_P2	337:1,338:1,294:1,291:1,264:1,41:1,210:1,314:1,301:1,220:1,240:1,300:1,312:1,128:1
PBF_P3	55:1
PBF_P4	155:1
PBF_P5	140:1
PBF_P6	203:1
PBF_P7	148:1
PBF_P8	175:1
PBF_P9	29:1
PBF_P10	59:1
PBF_P11	165:1
PBF_P12	225:1
PBF_P13	194:1
PBF_P14	16:1
PBF_P15	91:1
PBF_P16	318:1,146:1
PBF_P17	88:1
PBF_P18	169:1
PBF_P19	34:1
PBF_P20	337:1,264:1,291:1,296:1,10:1,240:1,300:1,238:1,128:1,185:1,306:1
PBF_P21	141:1
PBF_P22	231:1
PBF_P23	43:1
PBF_P24	181:1
PBF_P25	145:1
PBF_P26	193:1
PBF_P27	62:1
PBF_P28	138:1
PBF_P29	214:1
PBF_P30	66:1
PBF_P31	186:1
PBF_P32	226:1
PBF_P33	18:1
PBF_P34	157:1
PBF_P35	202:1
PBF_P36	229:1
PBF_P37	195:1
PBF_P38	188:1
PBF_P39	116:1
PBF_P40	223:1
PBF_P41	92:1
PBF_P42	197:1
PBF_P43	153:1
PBF_P44	196:1
PBF_P45	184:1
PBF_P46	167:1
PBF_P47	170:1
PBF_P48	337:1,338:1,264:1,291:1,192:1,300:1,238:1,128:1
PBF_P49	211:1
PBF_P50	227:1
PBF_P51	221:1
