plasmid	contigs
GP_0	13:1,15:1,18:1,25:1,29:1,31:1,32:1,33:1,34:1,35:1,37:1,38:1,39:1,40:1,41:1,44:1,46:1,47:1,48:1,49:1,52:1,53:1,54:1,58:1,60:1,61:1,63:1,64:1,85:1,87:1,89:1,96:1,102:1,109:1
GP_1	43:1
GP_2	57:1,66:1
GP_unb_1	67:1
GP_unb_2	68:1
GP_unb_3	69:1
GP_unb_4	73:1
GP_unb_5	74:1
GP_unb_6	76:1
GP_unb_7	78:1
GP_unb_8	80:1
GP_unb_9	81:1
GP_unb_10	82:1
GP_unb_11	84:1
GP_unb_12	86:1
GP_unb_13	88:1
GP_unb_14	90:1
GP_unb_15	91:1
GP_unb_16	93:1
GP_unb_17	94:1
GP_unb_18	101:1
GP_unb_19	103:1
GP_unb_20	105:1
GP_unb_21	108:1
GP_unb_22	112:1
GP_unb_23	113:1
GP_unb_24	114:1
GP_unb_25	115:1
GP_unb_26	116:1
GP_unb_27	117:1
GP_unb_28	119:1
GP_unb_29	120:1
