plasmid	contigs
GP_unb_3,GP_unb_5,GP_unb_8,GP_unb_1,GP_unb_9,GP_0,GP_unb_11,GP_unb_15,GP_unb_14,GP_1,GP_unb_13,GP_unb_6	131:1,135:1,139:1,58:1,141:1,25:1,54:1,63:1,75:1,98:1,102:1,104:1,109:1,117:1,122:1,124:1,128:1,129:1,132:1,133:1,144:1,149:1,151:1,155:1,161:1,154:1,164:1,159:1,22:1,28:1,31:1,44:1,66:1,70:1,108:1,114:1,120:1,123:1,156:1,162:1,163:1,158:1,136:1
GP_Isolated_0	46:1
GP_Isolated_1	52:1
GP_Isolated_2	69:1
GP_Isolated_3	72:1
GP_2	76:1
GP_Isolated_4	80:1
GP_Isolated_5	81:1
GP_unb_12,GP_unb_10,GP_unb_4,GP_unb_2	157:1,150:1,134:1,82:1
GP_Isolated_6	84:1
GP_Isolated_7	86:1
GP_Isolated_8	87:1
GP_3,GP_unb_7	94:1,115:1,125:1,127:1,142:1,137:1
GP_Isolated_9	97:1
GP_Isolated_10	101:1
