plasmid	contigs
GP_0	28:1,58:1,77:1,83:1,85:1,88:1,89:1,91:1,96:1,97:1,98:1,107:1,112:1,113:1,118:1,119:1,124:1,125:1,132:1,134:1,137:1,140:1,142:1,143:1,145:1,149:1,152:1,154:1,155:1,158:1,161:1,162:1,163:1,168:1,169:1,170:1,171:1,172:1,173:1,174:1,175:1,176:1,177:1,178:1,182:1,191:1,193:1,196:1,199:1,201:1,202:1,203:1,214:1,225:1,235:1,236:1,238:1,241:1,247:1,249:1,250:1,253:1,254:1,259:1,267:1,268:1
GP_1	109:1,246:1
GP_2	114:1,115:1,234:1,264:1
GP_3	127:1,246:1
GP_unb_1	188:1
GP_unb_2	189:1
GP_unb_3	190:1
GP_unb_4	194:1
GP_unb_5	200:1
GP_unb_6	205:1
GP_unb_7	206:1
GP_unb_8	207:1
GP_unb_9	208:1
GP_unb_10	210:1
GP_unb_11	213:1
GP_unb_12	219:1
GP_unb_13	221:1
GP_unb_14	223:1
GP_unb_15	224:1
GP_unb_16	230:1
GP_unb_17	232:1
GP_unb_18	237:1
GP_unb_19	240:1
GP_unb_20	257:1
