plasmid	contigs
GP_0	Contig:104:465.831:1,Contig:106:189.378:1,Contig:131:122.016:1,Contig:137:1137.57:1,Contig:139:137.297:1,Contig:13:103.796:1,Contig:140:145.381:1,Contig:145:263.188:1,Contig:153:1110.42:1,Contig:31:1125.63:1,Contig:9:236.68:1,Contig:101:316.804:3p:1:88:1,Contig:13:103.796:3p:1:8:1,Contig:145:263.188:3p:1:7:1,Contig:145:263.188:3p:1:13:1,Contig:24:348.878:3p:1:3:1
GP_1	Contig:104:465.831:1,Contig:105:185.453:1,Contig:110:188.828:1,Contig:118:500.525:1,Contig:12:258.831:1,Contig:133:156.883:1,Contig:134:107.767:1,Contig:137:1137.57:1,Contig:143:685.133:1,Contig:149:136.56:1,Contig:153:1110.42:1,Contig:169:135.507:1,Contig:172:1082.52:1,Contig:23:124.361:1,Contig:31:1125.63:1,Contig:44:497.588:1,Contig:52:214.783:1,Contig:63:211.216:1,Contig:66:2081.25:1,Contig:101:316.804:3p:1:80:1,Contig:101:316.804:3p:1:88:1,Contig:102:141.784:3p:1:28:1,Contig:102:141.784:3p:1:34:1,Contig:58:213.206:5p:1:2:1,Contig:58:213.206:5p:1:3:1,Contig:58:213.206:5p:1:4:1
GP_3	Contig:118:500.525:1,Contig:174:91.4062:1,Contig:51:369.001:1,Contig:61:115.302:1,Contig:74:146.854:1,Contig:99:1159.77:1,Contig:13:103.796:3p:1:8:1
GP_2	Contig:146:278.105:1,Contig:147:123.35:1,Contig:159:214.991:1,Contig:161:286.749:1,Contig:166:271.364:1,Contig:176:110.63:1,Contig:179:507.524:1,Contig:181:121.718:1,Contig:186:281.564:1,Contig:29:135.505:1,Contig:31:1125.63:1,Contig:99:1159.77:1,Contig:10:82.8492:5p:1:13:1,Contig:145:263.188:3p:1:7:1,Contig:145:263.188:3p:1:13:1,Contig:145:263.188:3p:1:24:1,Contig:158:91.2642:3p:1:7:1
GP_unb_1	Contig:152:305.004:1
GP_4	Contig:1:1111.34:Circ:1
GP_unb_2	Contig:24:348.878:1
GP_5	Contig:2:717.726:Circ:1
GP_6	Contig:3:2899.63:Circ:1
GP_unb_3	Contig:84:402.374:1
GP_unb_4	Contig:101:316.804:3p:1:153:1
GP_unb_5	Contig:102:141.784:3p:1:30:1
GP_unb_6	Contig:108:113.687:5p:1:7:1
GP_unb_7	Contig:108:113.687:5p:1:25:1
GP_unb_8	Contig:108:113.687:5p:1:28:1
GP_unb_9	Contig:108:113.687:5p:1:29:1
GP_unb_10	Contig:111:144.433:3p:1:5:1
GP_unb_11	Contig:111:144.433:3p:1:6:1
