plasmid	contigs
GP_2	49:1,57:1,84:1,86:1,93:1,94:1,95:1,99:1,105:1,108:1,110:1,120:1,126:1,128:1,129:1,140:1,142:1,143:1,144:1,145:1,146:1,147:1,149:1,154:1,156:1,157:1,162:1,163:1,164:1,165:1,166:1,167:1,169:1,171:1,173:1,179:1,180:1,184:1,188:1,196:1,200:1,205:1,212:1,215:1,221:1,222:1,225:1,234:1,236:1,239:1,245:1,247:1,252:1,256:1,258:1,259:1,260:1,263:1
GP_1	49:1,69:1,73:1,82:1,83:1,85:1,98:1,104:1,106:1,107:1,114:1,117:1,119:1,127:1,131:1,134:1,138:1,143:1,144:1,145:1,147:1,148:1,151:1,156:1,157:1,158:1,161:1,162:1,166:1,170:1,174:1,175:1,176:1,178:1,181:1,183:1,185:1,186:1,187:1,189:1,196:1,200:1,203:1,204:1,210:1,211:1,212:1,215:1,221:1,222:1,225:1,228:1,233:1,234:1,236:1,237:1,239:1,252:1,256:1
GP_0	101:1
GP_unb_1	109:1
GP_3	130:1
GP_unb_2	177:1
GP_unb_3	190:1
GP_unb_4	192:1
GP_unb_5	193:1
GP_unb_6	194:1
GP_unb_7	195:1
GP_unb_8	199:1
GP_unb_9	201:1
GP_unb_10	202:1
GP_unb_11	208:1
GP_unb_12	209:1
GP_unb_13	213:1
GP_unb_14	214:1
GP_unb_15	216:1
GP_unb_16	218:1
GP_unb_17	226:1
GP_unb_18	230:1
GP_unb_19	231:1
GP_unb_20	232:1
GP_unb_21	235:1
GP_unb_22	238:1
GP_unb_23	241:1
GP_unb_24	243:1
GP_unb_25	244:1
GP_unb_26	248:1
GP_unb_27	251:1
GP_unb_28	253:1
GP_unb_29	254:1
GP_unb_30	261:1
GP_unb_31	262:1
GP_unb_32	264:1
GP_unb_33	265:1
GP_unb_34	266:1
GP_unb_35	269:1
GP_unb_36	270:1
GP_unb_37	274:1
