plasmid	contigs
GP_0	85:1,93:1,96:1,107:1,115:1,116:1,123:1,131:1,151:1,154:1,157:1,161:1,163:1,164:1,173:1,174:1,177:1,178:1,189:1,191:1,192:1,193:1,194:1,195:1,196:1,197:1,198:1,200:1,202:1,203:1,205:1,206:1,208:1,210:1,211:1,213:1,216:1,220:1,223:1,227:1,228:1,232:1,238:1,242:1,248:1,253:1,260:1,261:1,263:1,264:1,265:1,282:1,285:1,287:1,291:1,299:1,303:1,305:1,306:1,321:1,326:1,332:1,334:1,342:1,346:1,347:1
GP_unb_1	124:1
GP_unb_2	237:1
GP_unb_3	240:1
GP_unb_4	257:1
GP_unb_5	267:1
GP_unb_6	270:1
GP_unb_7	271:1
GP_unb_8	274:1
GP_unb_9	278:1
GP_unb_10	279:1
GP_unb_11	281:1
GP_unb_12	283:1
GP_unb_13	286:1
GP_unb_14	290:1
GP_unb_15	295:1
GP_unb_16	307:1
GP_unb_17	314:1
GP_unb_18	315:1
GP_unb_19	316:1
GP_unb_20	318:1
GP_unb_21	320:1
GP_unb_22	328:1
