plasmid	contigs
GP_Isolated_0	4:1
GP_Isolated_1	12:1
GP_unb_8,GP_2,GP_unb_9	665:1,28:1,249:1,302:1,355:1,470:1,547:1,567:1,645:1,653:1,666:1,678:1,669:1
GP_Isolated_2	34:1
GP_Isolated_3	49:1
GP_Isolated_4	56:1
GP_Isolated_5	72:1
GP_Isolated_6	81:1
GP_Isolated_7	84:1
GP_Isolated_8	88:1
GP_Isolated_9	98:1
GP_Isolated_10	101:1
GP_Isolated_11	102:1
GP_Isolated_12	111:1
GP_Isolated_13	112:1
GP_Isolated_14	114:1
GP_Isolated_15	117:1
GP_Isolated_16	118:1
GP_Isolated_17	119:1
GP_unb_6,GP_unb_7,GP_0	663:1,664:1,127:1,273:1,576:1,655:1,658:1
GP_Isolated_18	130:1
GP_Isolated_19	133:1
GP_Isolated_20	137:1
GP_Isolated_21	141:1
GP_Isolated_22	154:1
GP_Isolated_23	155:1
GP_Isolated_24	165:1
GP_Isolated_25	166:1
GP_Isolated_26	170:1
GP_Isolated_27	174:1
GP_Isolated_28	175:1
GP_Isolated_29	177:1
GP_Isolated_30	178:1
GP_Isolated_31	182:1
GP_Isolated_32	184:1
GP_Isolated_33	189:1
GP_Isolated_34	192:1
GP_Isolated_35	197:1
GP_Isolated_36	200:1
GP_Isolated_37	206:1
GP_Isolated_38	212:1
GP_Isolated_39	214:1
GP_Isolated_40	216:1
GP_Isolated_41	218:1
GP_unb_5,GP_1	662:1,222:1,335:1,495:1,643:1,647:1,652:1
GP_Isolated_42	234:1
GP_Isolated_43	236:1
GP_Isolated_44	241:1
GP_Isolated_45	243:1
GP_Isolated_46	246:1
GP_3	248:1,304:1,393:1,435:1,668:1
GP_Isolated_47	255:1
GP_Isolated_48	257:1
GP_Isolated_49	258:1
GP_Isolated_50	259:1
GP_Isolated_51	263:1
GP_Isolated_52	265:1
GP_Isolated_53	268:1
GP_Isolated_54	269:1
GP_Isolated_55	271:1
GP_Isolated_56	275:1
GP_Isolated_57	276:1
GP_Isolated_58	280:1
GP_Isolated_59	283:1
GP_Isolated_60	284:1
GP_Isolated_61	289:1
GP_Isolated_62	291:1
GP_Isolated_63	295:1
GP_Isolated_64	300:1
GP_Isolated_65	303:1
GP_Isolated_66	306:1
GP_Isolated_67	308:1
GP_Isolated_68	309:1
GP_Isolated_69	316:1
GP_Isolated_70	317:1
GP_Isolated_71	319:1
GP_Isolated_72	321:1
GP_Isolated_73	322:1
GP_Isolated_74	326:1
GP_Isolated_75	327:1
GP_Isolated_76	329:1
GP_Isolated_77	331:1
GP_Isolated_78	333:1
GP_Isolated_79	340:1
GP_Isolated_80	342:1
GP_Isolated_81	346:1
GP_Isolated_82	347:1
GP_Isolated_83	348:1
GP_Isolated_84	349:1
GP_Isolated_85	350:1
GP_Isolated_86	351:1
GP_Isolated_87	354:1
GP_Isolated_88	356:1
GP_Isolated_89	357:1
GP_Isolated_90	358:1
GP_Isolated_91	361:1
GP_Isolated_92	362:1
GP_Isolated_93	363:1
GP_Isolated_94	367:1
GP_Isolated_95	370:1
GP_Isolated_96	371:1
GP_Isolated_97	372:1
GP_Isolated_98	375:1
GP_Isolated_99	376:1
GP_Isolated_100	377:1
GP_Isolated_101	378:1
GP_Isolated_102	379:1
GP_Isolated_103	380:1
GP_Isolated_104	384:1
GP_Isolated_105	385:1
GP_Isolated_106	386:1
GP_Isolated_107	387:1
GP_Isolated_108	388:1
GP_Isolated_109	390:1
GP_Isolated_110	395:1
GP_Isolated_111	397:1
GP_Isolated_112	400:1
GP_Isolated_113	405:1
GP_Isolated_114	406:1
GP_Isolated_115	407:1
GP_Isolated_116	408:1
GP_Isolated_117	409:1
GP_Isolated_118	410:1
GP_Isolated_119	412:1
GP_Isolated_120	415:1
GP_Isolated_121	416:1
GP_Isolated_122	418:1
GP_Isolated_123	419:1
GP_Isolated_124	420:1
GP_Isolated_125	424:1
GP_Isolated_126	426:1
GP_Isolated_127	432:1
GP_4,GP_unb_13,GP_unb_12,GP_unb_15,GP_unb_14,GP_unb_2	433:1,484:1,584:1,585:1,593:1,650:1,657:1,674:1,673:1,677:1,676:1,651:1
GP_Isolated_128	434:1
GP_Isolated_129	438:1
GP_Isolated_130	441:1
GP_Isolated_131	443:1
GP_Isolated_132	444:1
GP_Isolated_133	445:1
GP_Isolated_134	446:1
GP_Isolated_135	449:1
GP_5,GP_unb_11,GP_unb_10	450:1,554:1,644:1,648:1,649:1,672:1,671:1
GP_Isolated_136	451:1
GP_Isolated_137	454:1
GP_Isolated_138	456:1
