plasmid	contigs
GP_unb_38,GP_unb_31,GP_unb_19,GP_unb_6,GP_unb_30,GP_unb_29,GP_unb_25,GP_unb_23,GP_unb_41,GP_7,GP_2,GP_unb_28,GP_unb_20,GP_6,GP_unb_5,GP_unb_43,GP_unb_40,GP_unb_11,GP_4,GP_unb_18,GP_unb_8,GP_unb_34,GP_unb_22,GP_5,GP_unb_44,GP_unb_14,GP_unb_26,GP_unb_27,GP_unb_17,GP_unb_2,GP_unb_39,GP_unb_36,GP_unb_32,GP_unb_4,GP_unb_13,GP_unb_21,GP_unb_33,GP_unb_16,GP_unb_7,GP_unb_37,GP_unb_15,GP_unb_9,GP_unb_10,GP_unb_35,GP_unb_3,GP_unb_42,GP_unb_12,GP_1	280:1,260:1,212:1,182:1,254:1,253:1,230:1,223:1,285:1,150:1,161:1,168:1,110:1,124:1,125:1,133:1,139:1,140:1,149:1,154:1,160:1,178:1,184:1,206:1,232:1,249:1,251:1,270:1,279:1,250:1,213:1,136:1,144:1,165:1,231:1,177:1,288:1,284:1,192:1,2:1,117:1,130:1,138:1,158:1,166:1,210:1,187:1,267:1,220:1,87:1,126:1,127:1,128:1,143:1,151:1,156:1,167:1,172:1,272:1,291:1,198:1,242:1,247:1,208:1,112:1,281:1,277:1,262:1,176:1,197:1,217:1,265:1,205:1,186:1,278:1,204:1,190:1,191:1,275:1,116:1,287:1,193:1,68:1,108:1,109:1,111:1,121:1,129:1,131:1,132:1,135:1,148:1,179:1,209:1,233:1,248:1
GP_unb_1	23:1
GP_Isolated_0	89:1
GP_Isolated_1	101:1
GP_Isolated_2	106:1
GP_0	107:1
GP_Isolated_3	113:1
GP_3	114:1
GP_Isolated_4	115:1
GP_Isolated_5	119:1
GP_Isolated_6	120:1
GP_Isolated_7	122:1
GP_unb_24	229:1
