plasmid	contigs
GP_0	19:1,25:1,30:1,40:1,46:1,50:1,51:1,59:1,61:1,71:1,73:1
GP_1	37:1
GP_2	42:1,63:1,85:1
GP_3	43:1,64:1,69:1
GP_4	44:1,47:1,49:1,90:1,91:1
GP_5	52:1,94:1,111:1
GP_6	57:1,58:1,60:1,68:1,95:1
GP_unb_1	65:1
GP_unb_2	66:1
GP_unb_3	67:1
GP_unb_4	70:1
GP_unb_5	72:1
GP_unb_6	75:1
GP_unb_7	76:1
GP_unb_8	78:1
GP_unb_9	79:1
GP_unb_10	80:1
GP_unb_11	82:1
GP_unb_12	84:1
GP_unb_13	87:1
GP_unb_14	89:1
GP_unb_15	92:1
GP_unb_16	93:1
GP_unb_17	96:1
GP_unb_18	97:1
GP_unb_19	98:1
GP_unb_20	100:1
GP_unb_21	104:1
GP_unb_22	106:1
GP_unb_23	107:1
GP_unb_24	108:1
