plasmid	contigs
GP_0	Contig:100:21.512:1,Contig:106:86.8687:1,Contig:5:16.8632:1,Contig:72:19.235:1,Contig:100:21.512:3p:1:15:1,Contig:100:21.512:3p:1:19:1,Contig:40:37.8111:3p:1:4:1,Contig:40:37.8111:3p:1:11:1
GP_Isolated_0	Contig:117:15.8693:1
GP_2	Contig:17:203.796:1,Contig:22:19.9961:1,Contig:48:33.4734:1,Contig:50:36.6783:1,Contig:54:19.3855:1,Contig:67:17.0134:1,Contig:71:83.4099:1,Contig:33:19.5427:5p:1:14:1
GP_1	Contig:1:281.939:Circ:1
GP_3	Contig:2:605.281:Circ:1
GP_4	Contig:3:2057.72:Circ:1
GP_Isolated_1	Contig:44:16.9058:1
GP_unb_1	Contig:49:20.8192:1
GP_unb_2	Contig:79:20.8518:1
GP_Isolated_2	Contig:82:16.7543:1
