plasmid	contigs
GP_0	13:1,27:1,43:1,48:1,53:1,58:1,59:1,62:1,63:1,69:1,70:1,71:1,75:1,77:1,79:1,82:1,87:1,93:1,94:1,98:1,99:1,102:1,107:1,108:1,109:1,110:1,116:1,120:1,123:1,132:1,133:1,152:1,153:1,155:1,157:1,168:1,176:1,181:1,195:1,197:1,199:1,202:1,217:1,225:1,226:1,254:1
GP_Isolated_0	65:1
GP_1	81:1,88:1,146:1,178:1
GP_Isolated_1	90:1
GP_Isolated_2	91:1
GP_unb_1	117:1
GP_unb_2	126:1
GP_unb_3	129:1
GP_unb_4	130:1
GP_unb_5	135:1
GP_unb_6	136:1
GP_unb_7	139:1
GP_unb_8	142:1
GP_unb_9	143:1
GP_unb_10	147:1
GP_unb_11	150:1
GP_unb_12	161:1
GP_unb_13	162:1
GP_unb_14	194:1
GP_unb_15	201:1
GP_unb_16	209:1
GP_unb_17	210:1
GP_unb_18	251:1
GP_unb_19	256:1
