plasmid	contigs
GP_0	Contig:48:163.892:1,Contig:55:124.427:1,Contig:7:260.611:1
GP_unb_1	Contig:10:78.5014:5p:1:5:1
GP_unb_2	Contig:10:78.5014:5p:1:7:1
GP_unb_3	Contig:10:78.5014:5p:1:12:1
GP_unb_4	Contig:17:70.6367:5p:1:24:1
GP_unb_5	Contig:17:70.6367:5p:1:35:1
GP_unb_6	Contig:1:113.518:3p:1:5:1
GP_unb_7	Contig:1:113.518:3p:1:6:1
GP_unb_8	Contig:36:71.6012:3p:1:3:1
GP_unb_9	Contig:53:579.989:3p:1:8:1
GP_unb_10	Contig:53:579.989:3p:1:13:1
GP_unb_11	Contig:53:579.989:3p:1:14:1
GP_unb_12	Contig:5:64.269:3p:1:7:1
GP_unb_13	Contig:6:537.888:5p:1:4:1
GP_unb_14	Contig:6:537.888:5p:1:6:1
GP_unb_15	Contig:6:537.888:5p:1:7:1
GP_unb_16	Contig:6:537.888:5p:1:8:1
