plasmid	contigs
GP_2	49:1,66:1,67:1,72:1,90:1,91:1,137:1,138:1,142:1,168:1,180:1,186:1,191:1,196:1,199:1,201:1,202:1,205:1,212:1,217:1,218:1,223:1,224:1,228:1,234:1,241:1,244:1,249:1,250:1,251:1,252:1,256:1,258:1,259:1,260:1,261:1,262:1,263:1,266:1,267:1,269:1,275:1,278:1,282:1,283:1,286:1,288:1,294:1,298:1,299:1,302:1,304:1,308:1,311:1,312:1,313:1,320:1,322:1,328:1,329:1,335:1,336:1,337:1,344:1,345:1,346:1,348:1,352:1,354:1,355:1,357:1,362:1,363:1,372:1,374:1,376:1,379:1,382:1,389:1,395:1,396:1,402:1,407:1,411:1,412:1,417:1,418:1,419:1,420:1,421:1,423:1,429:1,430:1,431:1,432:1,436:1,437:1,438:1,442:1,443:1
GP_1	51:1,52:1,113:1,119:1,120:1,130:1,135:1,217:1,219:1,220:1,233:1,256:1,279:1,284:1,291:1,297:1,298:1,302:1,311:1,313:1,318:1,329:1,335:1,345:1,346:1,352:1,353:1,354:1,355:1,362:1,363:1,372:1,374:1,376:1,379:1,387:1,395:1,396:1,398:1,402:1,407:1,409:1,411:1,412:1,413:1,421:1,423:1,424:1,429:1,430:1,431:1
GP_0	74:1,109:1,129:1,133:1,141:1,156:1,161:1,171:1,177:1,190:1,200:1,203:1,216:1,217:1,230:1,231:1,232:1,247:1,248:1,250:1,253:1,270:1,275:1,277:1,281:1,287:1,289:1,292:1,293:1,295:1,304:1,320:1,335:1,336:1,343:1,345:1,375:1,386:1,396:1,398:1,405:1,407:1,408:1,416:1,419:1,439:1
GP_4	173:1
GP_3	209:1,217:1,222:1,251:1,256:1,257:1,264:1,269:1,276:1,285:1,289:1,312:1,329:1,345:1,352:1,362:1,398:1,402:1,407:1,412:1,421:1,430:1,443:1
GP_unb_1	225:1
GP_unb_2	290:1
GP_unb_3	300:1
GP_unb_4	301:1
GP_unb_5	303:1
GP_unb_6	305:1
GP_unb_7	306:1
GP_unb_8	307:1
GP_unb_9	309:1
GP_unb_10	315:1
GP_unb_11	317:1
GP_unb_12	319:1
GP_unb_13	321:1
GP_unb_14	324:1
GP_unb_15	325:1
GP_unb_16	326:1
GP_unb_17	330:1
GP_unb_18	331:1
GP_unb_19	332:1
GP_unb_20	333:1
GP_unb_21	334:1
GP_unb_22	338:1
GP_unb_23	339:1
GP_unb_24	340:1
GP_unb_25	341:1
GP_unb_26	347:1
GP_unb_27	349:1
GP_unb_28	356:1
GP_unb_29	358:1
GP_unb_30	359:1
GP_unb_31	360:1
GP_unb_32	361:1
GP_unb_33	365:1
GP_unb_34	367:1
GP_unb_35	369:1
GP_unb_36	370:1
GP_unb_37	371:1
GP_unb_38	373:1
GP_unb_39	377:1
GP_unb_40	378:1
GP_unb_41	384:1
GP_unb_42	392:1
GP_unb_43	393:1
GP_unb_44	397:1
GP_unb_45	399:1
GP_unb_46	400:1
GP_unb_47	401:1
GP_unb_48	403:1
GP_unb_49	406:1
GP_unb_50	410:1
GP_unb_51	414:1
GP_unb_52	422:1
GP_unb_53	425:1
GP_unb_54	426:1
GP_unb_55	433:1
GP_unb_56	434:1
GP_unb_57	435:1
GP_unb_58	440:1
