plasmid	contigs
GP_0	74:1,109:1,113:1,129:1,133:1,138:1,141:1,148:1,150:1,161:1,168:1,171:1,177:1,185:1,187:1,190:1,200:1,201:1,205:1,209:1,210:1,212:1,215:1,216:1,217:1,218:1,222:1,223:1,224:1,229:1,231:1,235:1,240:1,241:1,244:1,245:1,247:1,248:1,249:1,251:1,252:1,253:1,256:1,261:1,269:1,275:1,276:1,278:1,279:1,284:1,288:1,289:1,293:1,295:1,298:1,299:1,302:1,304:1,311:1,312:1,313:1,320:1,322:1,328:1,329:1,335:1,336:1,342:1,343:1,344:1,345:1,346:1,348:1,352:1,354:1,355:1,362:1,363:1,372:1,375:1,382:1,386:1,390:1,395:1,396:1,398:1,402:1,405:1,407:1,409:1,411:1,412:1,413:1,415:1,416:1,417:1,418:1,419:1,420:1,421:1,423:1,424:1,427:1,429:1,430:1,436:1,438:1
GP_1	173:1
GP_unb_1	300:1
GP_unb_2	303:1
GP_unb_3	307:1
GP_unb_4	315:1
GP_unb_5	324:1
GP_unb_6	331:1
GP_unb_7	332:1
GP_unb_8	333:1
GP_unb_9	334:1
GP_unb_10	338:1
GP_unb_11	341:1
GP_unb_12	349:1
GP_unb_13	358:1
GP_unb_14	359:1
GP_unb_15	360:1
GP_unb_16	378:1
GP_unb_17	392:1
GP_unb_18	400:1
GP_unb_19	401:1
GP_unb_20	406:1
GP_unb_21	410:1
GP_unb_22	425:1
GP_unb_23	426:1
GP_unb_24	434:1
GP_unb_25	435:1
GP_unb_26	440:1
