plasmid	contigs
GP_Isolated_0	Contig:119:47.2449:1
GP_Isolated_1	Contig:123:21.3059:1
GP_Isolated_2	Contig:137:30.8174:1
GP_Isolated_3	Contig:148:38.2464:1
GP_Isolated_4	Contig:155:45.2995:1
GP_Isolated_5	Contig:164:20.4855:1
GP_Isolated_6	Contig:179:13.8635:1
GP_Isolated_7	Contig:184:10.854:1
GP_0	Contig:1:645.892:Circ:1
GP_Isolated_8	Contig:201:43.8252:1
GP_Isolated_9	Contig:203:20.0485:1
GP_Isolated_10	Contig:220:27.9614:1
GP_1	Contig:243:26.2269:1,Contig:66:42.5654:1
GP_Isolated_11	Contig:244:19.564:1
GP_Isolated_12	Contig:255:15.9945:1
GP_Isolated_13	Contig:33:24.3957:1
GP_Isolated_14	Contig:47:52.6951:1
GP_Isolated_15	Contig:69:15.9495:1
GP_Isolated_16	Contig:79:50.4506:1
GP_unb_1,GP_unb_5	Contig:91:187.658:1,Contig:146:124.223:5p:1:8:1
GP_Isolated_17	Contig:93:26.4658:1
GP_unb_2	Contig:126:111.281:5p:1:12:1
GP_unb_3	Contig:126:111.281:5p:1:17:1
GP_unb_4	Contig:126:111.281:5p:1:18:1
GP_unb_6	Contig:52:207.573:3p:1:22:1
