plasmid	contigs	copy_number
PBF_P1	Contig:1:645.892:Circ:1	5.659386389409864
PBF_P2,PBF_P21,PBF_P7,PBF_P3	Contig:132:74.583:1,Contig:214:107.897:1,Contig:126:111.281:1,Contig:197:123.175:1	0.9209490050416208
PBF_P4,PBF_P22,PBF_P6,PBF_P5	Contig:91:187.658:1,Contig:245:103.222:1,Contig:146:124.223:5p:1:7:1,Contig:146:124.223:1,Contig:153:129.841:1,Contig:258:95.442:3p:1:9:1,Contig:86:114.385:1,Contig:258:95.442:3p:1:7:1,Contig:41:49.6846:1	0.0771883252036786
PBF_P27,PBF_P14,PBF_P8,PBF_P12,PBF_P11	Contig:250:99.5384:1,Contig:48:93.9298:1,Contig:76:2381.71:1,Contig:261:107.322:5p:1:17:1,Contig:108:946.525:1,Contig:108:946.525:3p:1:7:1,Contig:108:946.525:3p:1:5:1,Contig:8:105.371:1,Contig:24:137.513:1,Contig:53:116.229:1,Contig:40:92.5811:1,Contig:131:111.856:1,Contig:131:111.856:5p:1:7:1,Contig:175:111.206:1	0.797046614885403
PBF_P9	Contig:158:121.656:1	1.1029436672432733
PBF_P10	Contig:186:111.847:1	1.0173326090511328
PBF_P13	Contig:34:124.956:1	1.1118687764556254
PBF_P15	Contig:185:92.2346:1	0.8216835820576609
PBF_P16	Contig:5:112.391:1	1.0100846130555696
PBF_P17	Contig:188:73.3732:1	0.6639628372836409
PBF_P18	Contig:161:73.0954:1	0.6570453462485463
PBF_P19	Contig:194:72.5991:1	0.6286199641177267
PBF_P20	Contig:141:98.4983:1	0.8846729009556096
PBF_P23	Contig:90:92.1628:1	0.8162347201697604
PBF_P24	Contig:256:62.4651:1	0.5587381958884035
PBF_P25	Contig:222:102.551:1	0.8955550826212394
PBF_P26	Contig:193:100.179:1	0.8818466309341753
PBF_P28	Contig:165:94.3938:1	0.850106244850376
PBF_P29	Contig:47:52.6951:1	0.47282732637297553
PBF_P30	Contig:121:84.3131:1	0.7503971267014373
PBF_P31	Contig:155:45.2995:1	0.3854474590365039
PBF_P32	Contig:66:42.5654:1	0.3651490482328868
PBF_P33	Contig:248:61.2225:1	0.5285592712966326
PBF_P34	Contig:137:30.8174:1	0.26167070141541937
PBF_P35	Contig:119:47.2449:1	0.3863397589730408
PBF_P36	Contig:25:65.9053:1	0.5807082965530043
PBF_P37	Contig:220:27.9614:1	0.241485001656746
