plasmid	contigs	copy_number
PBF_P1	Contig:1:645.892:Circ:1	5.659386389409864
PBF_P2	Contig:126:111.281:5p:1:22:1,Contig:126:111.281:5p:1:18:1,Contig:126:111.281:5p:1:19:1,Contig:132:74.583:1,Contig:67:210.839:1,Contig:197:123.175:1,Contig:32:113.396:1,Contig:126:111.281:1,Contig:126:111.281:5p:1:23:1,Contig:126:111.281:5p:1:24:1,Contig:126:111.281:5p:1:10:1	0.8636477753173494
PBF_P4,PBF_P3	Contig:126:111.281:5p:1:8:1,Contig:132:74.583:1,Contig:126:111.281:5p:1:17:1,Contig:126:111.281:5p:1:19:1,Contig:67:210.839:1,Contig:126:111.281:5p:1:11:1,Contig:197:123.175:1,Contig:126:111.281:1,Contig:126:111.281:5p:1:12:1,Contig:126:111.281:5p:1:24:1,Contig:126:111.281:5p:1:18:1	1.107796518233954
PBF_P5,PBF_P9,PBF_P7,PBF_P6,PBF_P8	Contig:146:124.223:5p:1:7:1,Contig:146:124.223:1,Contig:245:103.222:1,Contig:146:124.223:5p:1:9:1,Contig:254:180.781:1,Contig:258:95.442:3p:1:7:1,Contig:91:187.658:1,Contig:258:95.442:3p:1:9:1,Contig:258:95.442:1	0.6688912923855241
PBF_P10	Contig:19:85.2312:1	0.7375587560826661
PBF_P11	Contig:222:102.551:1	0.8955550826212394
PBF_P12	Contig:43:115.742:1	1.0152472960932886
PBF_P13	Contig:188:73.3732:1	0.6639628372836409
PBF_P14	Contig:256:62.4651:1	0.5587381958884035
PBF_P15	Contig:47:52.6951:1	0.47282732637297553
PBF_P16	Contig:161:73.0954:1	0.6570453462485463
PBF_P17	Contig:155:45.2995:1	0.3854474590365039
PBF_P18	Contig:137:30.8174:1	0.26167070141541937
PBF_P19	Contig:66:42.5654:1	0.3651490482328868
PBF_P20	Contig:220:27.9614:1	0.241485001656746
PBF_P21	Contig:119:47.2449:1	0.3863397589730408
