plasmid	contigs
GP_Isolated_0	Contig:101:101.655:1
GP_Isolated_1	Contig:105:16.355:1
GP_unb_1,GP_unb_7,GP_unb_2,GP_unb_16,GP_unb_15	Contig:111:921.092:1,Contig:4:47.2216:1,Contig:162:53.6076:1,Contig:68:857.278:3p:1:4:1,Contig:68:857.278:3p:1:2:1
GP_Isolated_2	Contig:114:32.5204:1
GP_Isolated_3	Contig:119:47.2449:1
GP_Isolated_4	Contig:121:84.3131:1
GP_Isolated_5	Contig:123:21.3059:1
GP_Isolated_6	Contig:137:30.8174:1
GP_Isolated_7	Contig:147:92.6925:1
GP_Isolated_8	Contig:155:45.2995:1
GP_Isolated_9	Contig:158:121.656:1
GP_Isolated_10	Contig:15:117.821:1
GP_Isolated_11	Contig:161:73.0954:1
GP_Isolated_12	Contig:164:20.4855:1
GP_Isolated_13	Contig:169:60.6226:1
GP_Isolated_14	Contig:185:92.2346:1
GP_Isolated_15	Contig:188:73.3732:1
GP_Isolated_16	Contig:194:72.5991:1
GP_Isolated_17	Contig:195:26.7799:1
GP_unb_3,GP_unb_5,GP_unb_4,GP_unb_13,GP_unb_8	Contig:198:144.223:1,Contig:258:95.442:1,Contig:245:103.222:1,Contig:146:124.223:5p:1:8:1,Contig:91:187.658:1
GP_Isolated_18	Contig:19:85.2312:1
GP_0	Contig:1:645.892:Circ:1
GP_Isolated_19	Contig:201:43.8252:1
GP_Isolated_20	Contig:220:27.9614:1
GP_Isolated_21	Contig:222:102.551:1
GP_Isolated_22	Contig:232:83.1756:1
GP_Isolated_23	Contig:23:75.9698:1
GP_Isolated_24	Contig:240:61.1068:1
GP_1	Contig:243:26.2269:1,Contig:66:42.5654:1
GP_Isolated_25	Contig:244:19.564:1
GP_Isolated_26	Contig:248:61.2225:1
GP_Isolated_27	Contig:252:106.574:1
GP_Isolated_28	Contig:255:15.9945:1
GP_Isolated_29	Contig:256:62.4651:1
GP_Isolated_30	Contig:259:84.4442:1
GP_Isolated_31	Contig:265:81.3887:1
GP_Isolated_32	Contig:2:90.6342:1
GP_unb_6	Contig:32:113.396:1
GP_Isolated_33	Contig:33:24.3957:1
GP_Isolated_34	Contig:38:39.1049:1
GP_Isolated_35	Contig:43:115.742:1
GP_Isolated_36	Contig:44:76.4399:1
GP_Isolated_37	Contig:47:52.6951:1
GP_Isolated_38	Contig:5:112.391:1
GP_Isolated_39	Contig:82:93.2633:1
GP_unb_9	Contig:126:111.281:5p:1:12:1
GP_unb_10	Contig:126:111.281:5p:1:17:1
GP_unb_12,GP_unb_11	Contig:126:111.281:5p:1:26:1,Contig:126:111.281:5p:1:18:1
GP_unb_14	Contig:52:207.573:3p:1:22:1
