plasmid	contigs
GP_Isolated_0	Contig:107:7.56569:1
GP_Isolated_1	Contig:132:10.9116:1
GP_Isolated_2	Contig:154:8.73054:1
GP_Isolated_3	Contig:16:15.2009:1
GP_unb_1,GP_1,GP_unb_3,GP_unb_4	Contig:297:37.0603:1,Contig:183:638.859:1,Contig:457:97.3685:1,Contig:522:78.3474:1,Contig:575:41.2776:1,Contig:62:35.3533:1,Contig:74:40.8323:1,Contig:235:38.3885:3p:1:43:1,Contig:72:62.8385:1,Contig:405:36.2692:5p:1:10:1
GP_Isolated_4	Contig:208:28.4662:1
GP_Isolated_5	Contig:213:4.79842:1
GP_Isolated_6	Contig:240:34.928:1
GP_Isolated_7	Contig:246:25.4792:1
GP_Isolated_8	Contig:264:24.2778:1
GP_Isolated_9	Contig:270:16.2392:1
GP_Isolated_10	Contig:286:8.41455:1
GP_Isolated_11	Contig:324:8.38855:1
GP_Isolated_12	Contig:328:3.73047:1
GP_Isolated_13	Contig:345:5.2381:1
GP_Isolated_14	Contig:352:4.50699:1
GP_0	Contig:372:177.549:1,Contig:419:204.155:1,Contig:442:415.37:1,Contig:600:200.666:1
GP_Isolated_15	Contig:406:37.0025:1
GP_Isolated_16	Contig:438:4.1444:1
GP_Isolated_17	Contig:441:4.97642:1
GP_Isolated_18	Contig:44:7.45198:1
GP_Isolated_19	Contig:4:6.60648:1
GP_Isolated_20	Contig:510:11.614:1
GP_Isolated_21	Contig:523:15.7598:1
GP_Isolated_22	Contig:550:15.3347:1
GP_Isolated_23	Contig:580:40.7824:1
GP_unb_2	Contig:58:87.8809:1
GP_Isolated_24	Contig:596:4.74054:1
GP_Isolated_25	Contig:624:5.14583:1
GP_Isolated_26	Contig:641:15.3842:1
GP_Isolated_27	Contig:643:10.6693:1
GP_Isolated_28	Contig:64:8.10979:1
GP_Isolated_29	Contig:665:45.3077:1
