plasmid	contigs
GP_1	Contig:14:494.371:1,Contig:15:156.152:1,Contig:20:49.6276:1,Contig:23:53.1541:1,Contig:29:39.4154:1,Contig:2:79.9291:1,Contig:44:43.1476:1,Contig:4:42.2146:1,Contig:54:150.937:1,Contig:58:45.1688:1,Contig:62:41.1862:1,Contig:67:39.9317:1,Contig:77:86.7463:1,Contig:81:136.652:1,Contig:82:47.0827:1,Contig:9:45.7149:1,Contig:14:494.371:3p:1:21:1,Contig:14:494.371:3p:1:22:1,Contig:14:494.371:3p:1:25:1,Contig:14:494.371:3p:1:26:1,Contig:14:494.371:5p:1:17:1,Contig:29:39.4154:3p:1:3:1
GP_2	Contig:14:494.371:1,Contig:24:53.7307:1,Contig:30:62.2582:1,Contig:31:49.728:1,Contig:36:68.6305:1,Contig:39:58.8545:1,Contig:50:112.422:1,Contig:53:103.55:1,Contig:63:57.1046:1,Contig:73:78.5008:1,Contig:14:494.371:3p:1:20:1,Contig:29:39.4154:3p:1:3:1
GP_3	Contig:14:494.371:1,Contig:15:156.152:1,Contig:22:63.0165:1,Contig:27:40.2684:1,Contig:48:57.5504:1,Contig:49:57.9442:1,Contig:52:56.711:1,Contig:54:150.937:1,Contig:55:52.7654:1,Contig:57:73.0035:1,Contig:75:78.7655:1,Contig:79:57.7192:1,Contig:7:86.0296:1,Contig:86:58.353:1,Contig:14:494.371:5p:1:18:1,Contig:14:494.371:5p:1:24:1
GP_0	Contig:1:91.9413:Circ:1
GP_4	Contig:37:82.1344:1,Contig:83:50.2269:1
GP_unb_1	Contig:69:47.9621:1
GP_unb_2	Contig:14:494.371:3p:1:19:1
GP_unb_3	Contig:14:494.371:3p:1:28:1
GP_unb_4	Contig:14:494.371:3p:1:29:1
GP_unb_5	Contig:14:494.371:5p:1:22:1
GP_unb_6	Contig:14:494.371:5p:1:29:1
GP_unb_7	Contig:15:156.152:5p:1:11:1
GP_unb_8	Contig:28:56.5153:5p:1:8:1
