plasmid	contigs
PBF_P1	Contig:22:63.0165:1,Contig:57:73.0035:1,Contig:14:494.371:5p:1:24:1,Contig:14:494.371:5p:1:17:1,Contig:30:62.2582:1,Contig:58:45.1688:1,Contig:29:39.4154:3p:1:3:1,Contig:39:58.8545:1,Contig:14:494.371:1,Contig:75:78.7655:1,Contig:15:156.152:1,Contig:24:53.7307:1,Contig:14:494.371:5p:1:18:1,Contig:53:103.55:1,Contig:28:56.5153:5p:1:8:1,Contig:43:48.0038:1,Contig:28:56.5153:1,Contig:9:45.7149:1,Contig:48:57.5504:1,Contig:14:494.371:3p:1:18:1,Contig:77:86.7463:1,Contig:55:52.7654:1,Contig:14:494.371:3p:1:24:1,Contig:44:43.1476:1,Contig:27:40.2684:1,Contig:15:156.152:5p:1:10:1,Contig:79:57.7192:1,Contig:29:39.4154:1,Contig:7:86.0296:1,Contig:62:41.1862:1,Contig:49:57.9442:1,Contig:50:112.422:1,Contig:4:42.2146:1,Contig:20:49.6276:1,Contig:2:79.9291:1,Contig:54:150.937:1,Contig:86:58.353:1,Contig:82:47.0827:1,Contig:52:56.711:1
PBF_P2	Contig:22:63.0165:1,Contig:57:73.0035:1,Contig:14:494.371:5p:1:24:1,Contig:14:494.371:5p:1:17:1,Contig:30:62.2582:1,Contig:39:58.8545:1,Contig:14:494.371:1,Contig:75:78.7655:1,Contig:15:156.152:1,Contig:24:53.7307:1,Contig:14:494.371:5p:1:18:1,Contig:53:103.55:1,Contig:28:56.5153:5p:1:8:1,Contig:43:48.0038:1,Contig:28:56.5153:1,Contig:9:45.7149:1,Contig:55:52.7654:1,Contig:27:40.2684:1,Contig:15:156.152:5p:1:10:1,Contig:7:86.0296:1,Contig:49:57.9442:1,Contig:50:112.422:1,Contig:4:42.2146:1,Contig:20:49.6276:1,Contig:54:150.937:1,Contig:86:58.353:1,Contig:82:47.0827:1,Contig:52:56.711:1
PBF_P5	Contig:18:78.7504:1,Contig:57:73.0035:1,Contig:55:52.7654:1,Contig:14:494.371:5p:1:24:1,Contig:14:494.371:5p:1:18:1,Contig:27:40.2684:1,Contig:2:79.9291:1,Contig:15:156.152:5p:1:10:1,Contig:54:150.937:1,Contig:86:58.353:1,Contig:28:56.5153:5p:1:8:1,Contig:7:86.0296:1,Contig:14:494.371:1,Contig:49:57.9442:1,Contig:15:156.152:1,Contig:52:56.711:1
PBF_P6	Contig:15:156.152:5p:1:11:1,Contig:18:78.7504:1,Contig:55:52.7654:1,Contig:2:79.9291:1,Contig:15:156.152:5p:1:10:1,Contig:54:150.937:1,Contig:86:58.353:1,Contig:28:56.5153:5p:1:8:1,Contig:7:86.0296:1,Contig:14:494.371:1,Contig:15:156.152:1,Contig:48:57.5504:1
PBF_P7	Contig:57:73.0035:1,Contig:14:494.371:5p:1:18:1,Contig:79:57.7192:1,Contig:23:53.1541:1,Contig:29:39.4154:3p:1:3:1,Contig:54:150.937:1,Contig:86:58.353:1,Contig:28:56.5153:5p:1:8:1,Contig:36:68.6305:1,Contig:14:494.371:1,Contig:73:78.5008:1,Contig:15:156.152:1,Contig:52:56.711:1
PBF_P8	Contig:79:57.7192:1,Contig:23:53.1541:1,Contig:29:39.4154:3p:1:3:1,Contig:54:150.937:1,Contig:36:68.6305:1,Contig:14:494.371:1,Contig:73:78.5008:1,Contig:15:156.152:1,Contig:48:57.5504:1
PBF_P9	Contig:50:112.422:1,Contig:14:494.371:5p:1:17:1,Contig:30:62.2582:1,Contig:53:103.55:1,Contig:3:65.4499:1,Contig:29:39.4154:3p:1:3:1,Contig:39:58.8545:1,Contig:36:68.6305:1,Contig:14:494.371:1,Contig:73:78.5008:1
PBF_P10	Contig:1:91.9413:Circ:1
PBF_P11	Contig:50:112.422:1,Contig:14:494.371:5p:1:17:1,Contig:30:62.2582:1,Contig:53:103.55:1,Contig:3:65.4499:1,Contig:29:39.4154:3p:1:3:1,Contig:36:68.6305:1,Contig:14:494.371:1,Contig:73:78.5008:1
PBF_P12	Contig:50:112.422:1,Contig:14:494.371:5p:1:17:1,Contig:53:103.55:1,Contig:3:65.4499:1,Contig:29:39.4154:3p:1:3:1,Contig:36:68.6305:1,Contig:14:494.371:1,Contig:73:78.5008:1
