SAMPLE	BIN1	BIN1_CONTIGS	BIN1_GC_BIN	BIN1_GC	BIN1_GD	BIN1_RD	BIN2	BIN2_CONTIGS	BIN2_GC_BIN	BIN2_GC	BIN2_GD	BIN2_RD	MERGE_GC_BIN	MERGE_GC	MERGE_GD	MERGE_RD	MERGE_PATH	MILP_INFEASIBLE	BINS_OVERLAP	IS_SUBSET
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P2	76:1287,170:150,87:676,184:130,106:361,65:3699,151:174,51:11201,121:282,200:121,174:143,211:116,92:584,68:2581,45:16738,116:321,35:34323,169:150,115:324,178:134,52:10803,125:256,179:134,85:730,126:256,96:528,198:123,222:104,173:145,129:232,208:118,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,223:104,117:301,181:131,175:141,100:415,57:9889,28:56544,215:111,75:1330,98:460,74:1404,105:394,63:4173,66:3695,104:394,166:154,149:176,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,77:1259,79:1101,82:859,114:329,70:2205,145:186,81:975,153:172	5	-3.0442131084497173	18.85157739334598	0.4938429136787323	5	-6.485897133674992	43.550900654312194	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P3	45:16738,76:1287,147:186,170:150,116:321,35:34323,169:150,118:295,115:324,60:5000,86:699,71:1772,178:134,105:394,197:124,52:10803,166:154,27:62201,87:676,90:620,184:130,125:256,149:176,101:412,106:361,179:134,130:228,126:256,133:221,150:176,88:671,96:528,199:123,89:631,78:1212,59:6347,223:104,65:3699,181:131,229:100,139:203,151:174,117:301,198:123,123:267,175:141,46:16232,68:2581,222:104,100:415,121:282,200:121,57:9889,174:143,177:136,211:116,77:1259,79:1101,82:859,215:111,173:145,114:329,129:232,75:1330,74:1404,98:460,145:186,70:2205,81:975,92:584,153:172,63:4173	5	-2.9101805498243025	16.543568064979272	0.4938429136787323	5	-6.351864575049578	41.242891325945486	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P4	76:1287,147:186,170:150,35:34323,169:150,118:295,115:324,60:5000,86:699,71:1772,178:134,92:584,105:394,52:10803,166:154,87:676,90:620,184:130,125:256,149:176,168:151,106:361,179:134,126:256,133:221,150:176,96:528,199:123,89:631,78:1212,80:1016,223:104,65:3699,229:100,198:123,46:16232,59:6347,175:141,117:301,123:267,222:104,100:415,121:282,57:9889,174:143,177:136,77:1259,82:859,215:111,173:145,42:19914,114:329,75:1330,98:460,74:1404,70:2205,81:975,68:2581,153:172,63:4173	5	-1.9302970401988189	12.416648688202452	0.5711636101019828	5	-5.3719810654240945	37.11597194916867	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P5	76:1287,147:186,170:150,169:150,115:324,60:5000,86:699,71:1772,178:134,52:10803,166:154,27:62201,90:620,184:130,125:256,149:176,168:151,10:159532,106:361,133:221,150:176,96:528,199:123,89:631,78:1212,80:1016,59:6347,65:3699,223:104,198:123,117:301,175:141,68:2581,222:104,100:415,121:282,57:9889,174:143,77:1259,82:859,215:111,173:145,114:329,98:460,74:1404,81:975,92:584,46:16232	5	-1.7196837410670867	8.750241943524316	0.5711636101019828	5	-5.161367766292361	33.44956520449052	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P6	76:1287,147:186,170:150,169:150,115:324,60:5000,86:699,71:1772,178:134,14:130123,52:10803,166:154,27:62201,90:620,184:130,125:256,10:159532,106:361,150:176,96:528,199:123,89:631,78:1212,59:6347,117:301,175:141,222:104,121:282,57:9889,174:143,77:1259,215:111,114:329,98:460,74:1404,81:975,68:2581,46:16232	5	-1.1867445543551032	7.223346556814936	0.8977411485470885	5	-4.628428579580378	31.922669817781152	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P7	76:1287,147:186,170:150,169:150,60:5000,86:699,178:134,52:10803,166:154,27:62201,184:130,125:256,10:159532,96:528,199:123,89:631,78:1212,117:301,121:282,57:9889,114:329,98:460,81:975,68:2581,46:16232	4	-0.664440034849802	5.486123257658872	0.8977411485470885	5	-4.244297286710445	30.18544651862509	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P8	76:1287,170:150,169:150,60:5000,86:699,178:134,52:10803,27:62201,184:130,125:256,10:159532,96:528,199:123,89:631,78:1212,121:282,114:329,98:460,81:975,68:2581,46:16232	4	-0.6031864783459959	4.769619293657182	0.8977411485470885	5	-4.092519023283001	29.468942554623393	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P9	121:282,76:1287,96:528,199:123,89:631,78:1212,42:19914,114:329,169:150,86:699,10:159532,178:134,81:975,68:2581,46:16232	5	-0.3179895598009422	3.449354919815128	1.139055314767497	5	-3.759673585026216	28.148678180781342	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P10	76:1287,170:150,169:150,115:324,60:5000,86:699,178:134,14:130123,184:130,10:159532,150:176,199:123,121:282,114:329,75:1330,68:2581,46:16232	5	-0.40329930988910834	3.0862201633812107	0.5830688930713004	5	-3.8449833351143825	27.78554342434742	0.4350428940342681	17:117172,26:70575,39:27622,50:13205,72:1658,73:1577,83:754,94:559,95:559,103:409,110:348,112:334,137:211,140:202,141:202,152:173,158:163,161:161,162:161,167:152,172:145,176:140,188:129,201:121,203:118,205:118,206:118,214:112,217:110,220:109,228:102	0	True	0
ecol-SAMN34360952	PBF_P1	76:1287,56:9966,170:150,135:213,87:676,184:130,171:150,106:361,151:174,143:192,51:11201,121:282,200:121,174:143,211:116,37:31909,68:2581,92:584,116:321,35:34323,169:150,115:324,178:134,40:27291,58:6661,125:256,179:134,126:256,96:528,62:4780,198:123,222:104,173:145,147:186,118:295,60:5000,86:699,71:1772,197:124,90:620,101:412,133:221,150:176,78:1212,59:6347,117:301,181:131,175:141,57:9889,61:4820,28:56544,215:111,98:460,74:1404,105:394,63:4173,66:3695,54:10524,104:394,166:154,132:227,47:14987,130:228,88:671,199:123,89:631,229:100,139:203,123:267,177:136,79:1101,99:438,114:329,70:2205,81:975,153:172	5	-2.6326926405111406	23.37168095074376	0.4350428940342277	PBF_P11	191:128,21:94657	4	0.0	0.9690721881413427	0.4192369142454358	0	0	0	0		1	False	0
