plasmid	contigs
PBF_P1	Contig:25:98.0825:3p:1:14:1,Contig:56:312.525:5p:1:7:1,Contig:70:180.099:1,Contig:7:83.6286:1,Contig:88:123.705:1,Contig:5:75.8238:1,Contig:102:36.3205:3p:1:169:1,Contig:56:312.525:1,Contig:48:124.719:1,Contig:25:98.0825:3p:1:10:1,Contig:4:130.082:3p:1:5:1,Contig:98:149.002:1,Contig:105:149.398:1,Contig:66:185.188:1,Contig:21:807.582:1,Contig:102:36.3205:3p:1:81:1,Contig:21:807.582:5p:1:4:1,Contig:48:124.719:3p:1:3:1,Contig:85:120.129:1,Contig:43:219.993:1,Contig:98:149.002:3p:1:3:1,Contig:4:130.082:1,Contig:92:81.5634:1,Contig:12:83.5625:1,Contig:77:103.831:1,Contig:83:99.0632:1,Contig:33:71.5441:1,Contig:71:90.0247:1,Contig:19:125.525:1,Contig:85:120.129:3p:1:4:1,Contig:56:312.525:5p:1:11:1,Contig:18:86.081:1,Contig:56:312.525:5p:1:6:1,Contig:102:36.3205:3p:1:124:1,Contig:67:245.679:1,Contig:30:83.8008:1,Contig:50:109.183:1,Contig:13:87.8942:1,Contig:82:180.932:1,Contig:23:188.153:1
PBF_P2	Contig:1:483.522:Circ:1
PBF_P3	Contig:2:430.58:Circ:1
PBF_P4	Contig:56:312.525:5p:1:7:1,Contig:70:180.099:1,Contig:102:36.3205:3p:1:169:1,Contig:25:98.0825:3p:1:10:1,Contig:21:807.582:1,Contig:102:36.3205:3p:1:81:1,Contig:21:807.582:5p:1:4:1,Contig:43:219.993:1,Contig:92:81.5634:1,Contig:12:83.5625:1,Contig:83:99.0632:1,Contig:71:90.0247:1,Contig:46:80.9222:1,Contig:19:125.525:1,Contig:56:312.525:5p:1:11:1,Contig:56:312.525:5p:1:6:1,Contig:102:36.3205:3p:1:124:1,Contig:67:245.679:1,Contig:30:83.8008:1,Contig:56:312.525:1,Contig:13:87.8942:1,Contig:66:185.188:1,Contig:50:109.183:1,Contig:23:188.153:1
PBF_P5	Contig:12:83.5625:1,Contig:25:98.0825:3p:1:10:1,Contig:21:807.582:1,Contig:67:245.679:1,Contig:21:807.582:5p:1:4:1,Contig:30:83.8008:1,Contig:71:90.0247:1,Contig:50:109.183:1,Contig:13:87.8942:1,Contig:66:185.188:1,Contig:43:219.993:1
PBF_P6	Contig:19:125.525:1,Contig:56:312.525:5p:1:6:1,Contig:102:36.3205:3p:1:124:1,Contig:21:807.582:1,Contig:102:36.3205:3p:1:81:1,Contig:21:807.582:5p:1:4:1,Contig:46:80.9222:1,Contig:23:188.153:1,Contig:56:312.525:1,Contig:66:185.188:1,Contig:50:109.183:1,Contig:102:36.3205:3p:1:169:1
PBF_P7	Contig:56:312.525:1,Contig:56:312.525:5p:1:6:1,Contig:102:36.3205:3p:1:124:1,Contig:21:807.582:1,Contig:21:807.582:5p:1:4:1,Contig:46:80.9222:1,Contig:23:188.153:1,Contig:50:109.183:1,Contig:66:185.188:1
PBF_P8	Contig:103:26.3371:1,Contig:84:48.9319:1,Contig:63:28.5914:1
PBF_P9	Contig:92:81.5634:1,Contig:56:312.525:5p:1:6:1,Contig:102:36.3205:3p:1:124:1,Contig:21:807.582:1,Contig:21:807.582:5p:1:4:1,Contig:46:80.9222:1,Contig:23:188.153:1,Contig:56:312.525:1,Contig:66:185.188:1
PBF_P10	Contig:56:312.525:5p:1:6:1,Contig:66:185.188:1,Contig:21:807.582:1,Contig:21:807.582:5p:1:4:1,Contig:46:80.9222:1,Contig:56:312.525:1,Contig:26:60.1785:1,Contig:23:188.153:1
